id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income,cityURL,county_original,latstr,lonstr,county
sunset-ridge-disc-golf-course,Sunset Ridge Disc Golf Course,Hudson,Florida,34667,18,4.0,28.3891406,-82.66152790000002,no,none,FL,34667,15040,723536,USA,48107.44680851064,Hudson,Pasco County,28.3891406,-82.66152790000002,Pasco County
taylor-park-disc-golf-course,Taylor Park Disc Golf Course,Largo,Florida,33755,18,4.0,27.9047272,-82.8071192,no,none,FL,33755,12690,648855,USA,51131.205673758865,Largo,Pinellas County,27.9047272,-82.8071192,Pinellas County
baptist-college-florida,The Baptist College of Florida,Graceville,Florida,32440,9,,30.9635127,-85.5050938,no,none,FL,32440,2170,126177,USA,58146.08294930876,Graceville,Jackson County,30.9635127,-85.5050938,Jackson County
bear-compass-lake,The Bear at Compass Lake,Alford,Florida,32420,18,,30.608656699999997,-85.3848359,no,none,FL,32420,920,39280,USA,42695.65217391304,Alford,Jackson County,30.608656699999997,-85.3848359,Jackson County
jet-stream-disc-golf-course-snyder-park-0,The Jet Stream Disc Golf Course at Snyder Park,Fort Lauderdale,Florida,33315,18,,26.0839984,-80.1476455,no,none,FL,33315,6840,549566,USA,80345.90643274854,Fort%20Lauderdale,Broward County,26.0839984,-80.1476455,Broward County
lakehawk-lake-sumter-state-college,The LakeHawk at Lake Sumter State College,Leesburg,Florida,34788,18,4.0,28.827626000000002,-81.79698,no,none,FL,34788,8100,398980,USA,49256.7901234568,Leesburg,Lake County,28.827626000000002,-81.79698,Lake County
magnolia-disc-golf-course,The Magnolia Disc Golf Course,Live Oak,Florida,32060,18,5.0,30.2869751,-82.9737473,no,none,FL,32060,8110,391084,USA,48222.44143033292,Live%20Oak,Suwannee County,30.2869751,-82.9737473,Suwannee County
bay-dunes-disc-golf-course,The Monster at Majette Disc Golf Course,Panama City,Florida,32404,18,,30.245042699999996,-85.52218420000001,no,none,FL,32404,15550,777698,USA,50012.73311897105,Panama%20City,Bay County,30.245042699999996,-85.52218420000001,Bay County
under-oaks,Under the Oaks,Parker,Florida,32404,9,,30.11908570000001,-85.5948865,no,none,FL,32404,15550,777698,USA,50012.73311897105,Parker,Bay County,30.11908570000001,-85.5948865,Bay County
pine-school,The Pine School,Hope Sound,Florida,33455,9,,27.051519800000005,-80.14069640000002,no,none,FL,33455,10130,3043675,USA,300461.50049358344,Hope%20Sound,Martin County,27.051519800000005,-80.14069640000002,Martin County
quarry-golf-course,The Quarry Golf Course,Brooksville,Florida,34601,9,3.0,28.549467600000003,-82.40038990000002,no,none,FL,34601,9380,489817,USA,52219.296375266524,Brooksville,Hernando County,28.549467600000003,-82.40038990000002,Hernando County
view,The View,Crestview,Florida,32536,9,,30.722830199999997,-86.58842340000002,no,none,FL,32536,13610,810808,USA,59574.43056576048,Crestview,Okaloosa County,30.722830199999997,-86.58842340000002,Okaloosa County
way,The Way Disc Golf Course,Pace,Florida,32571,9,5.0,30.6060135,-87.0736322,no,none,FL,32571,16780,1143295,USA,68134.38617401669,Pace,Santa Rosa County,30.6060135,-87.0736322,Santa Rosa County
tocobaga-disc-golf-course,Tocobaga Disc Golf Course,St. Petersburg,Florida,33711,18,4.0,27.710084600000002,-82.6825321,no,none,FL,33711,8960,501260,USA,55944.196428571435,St.%20Petersburg,Pinellas County,27.710084600000002,-82.6825321,Pinellas County
tom-brown-park,Tom Brown Park,Tallahassee,Florida,32311,24,4.0,30.445484000000004,-84.216059,no,none,FL,32311,10050,756431,USA,75266.76616915425,Tallahassee,Leon County,30.445484000000004,-84.216059,Leon County
n-ft-myers-community-park,Tortoise Run Disc Golf Course,North Fort Myers,Florida,33903,18,3.0,26.6883966,-81.888159,no,none,FL,33903,10400,589302,USA,56663.65384615385,North%20Fort%20Myers,Lee County,26.6883966,-81.888159,Lee County
tradewinds-park,Tradewinds Park,Ft. Lauderdale,Florida,33073,18,4.0,26.277777,-80.1721613,no,none,FL,33073,15510,1005746,USA,64845.00322372662,Ft.%20Lauderdale,Broward County,26.277777,-80.1721613,Broward County
tradewoods-disc-golf-course,Tradewoods DIsc Golf Course,Coconut Creek,Florida,33066,18,,26.268402500000004,-80.1712894,no,none,FL,33066,9130,486406,USA,53275.575027382256,Coconut%20Creek,Broward County,26.268402500000004,-80.1712894,Broward County
trinity-college-florida,Trinity College Florida,Trinity,Florida,34655,18,,28.1947855,-82.6783121,no,none,FL,34655,21370,1580222,USA,73945.81188582125,Trinity,Pasco County,28.1947855,-82.6783121,Pasco County
university-west-florida,University of West Florida,Pensacola,Florida,32514,18,,30.5491387,-87.2185862,no,none,FL,32514,19420,1008520,USA,51932.02883625129,Pensacola,Escambia County,30.5491387,-87.2185862,Escambia County
usf-riverfront-park,USF Riverfront Park,Tampa,Florida,33617,18,4.0,28.070173600000004,-82.3787282,no,none,FL,33617,20620,957783,USA,46449.22405431621,Tampa,Hillsborough County,28.070173600000004,-82.3787282,Hillsborough County
valparaiso-glen-argyle,Valparaiso Glen Argyle,Valparaiso,Florida,32580,9,,30.5051827,-86.49223149999996,no,none,FL,32580,2160,128674,USA,59571.2962962963,Valparaiso,Okaloosa County,30.5051827,-86.49223149999996,Okaloosa County
pinebrook-park,Wellfield Park,Venice,Florida,34292,9,5.0,27.102861400000002,-82.4165725,no,none,FL,34292,8190,763783,USA,93257.99755799756,Venice,Sarasota County,27.102861400000002,-82.4165725,Sarasota County
west-delray-regional-park,West Delray Regional Park,Delray Beach,Florida,33446,18,4.0,26.4539771,-80.2175342,no,none,FL,33446,14170,2567012,USA,181158.22159491887,Delray%20Beach,Palm Beach County,26.4539771,-80.2175342,Palm Beach County
whispering-pines-park,Whispering Pines Park,Inverness,Florida,34453,27,2.0,28.845088399999995,-82.347821,no,none,FL,34453,4650,218614,USA,47013.76344086022,Inverness,Citrus County,28.845088399999995,-82.347821,Citrus County
wickham-park,Wickham Park,Melbourne,Florida,32935,22,4.0,28.158637,-80.66196009999999,no,none,FL,32935,20830,953920,USA,45795.48727796448,Melbourne,Brevard County,28.158637,-80.66196009999999,Brevard County
youth-park-disc-golf,Youth Park Disc Golf,Pinellas Park,Florida,33781,18,3.0,27.830943599999998,-82.6877977,no,none,FL,33781,12680,528585,USA,41686.5141955836,Pinellas%20Park,Pinellas County,27.830943599999998,-82.6877977,Pinellas County
alexander-park,Alexander Park,Lawrenceville,Georgia,30044,18,4.0,33.9149176,-84.0043475,no,none,GA,30044,41070,1845116,USA,44926.12612612613,Lawrenceville,Gwinnett County,33.9149176,-84.0043475,Gwinnett County
apple-mountain,Apple Mountain,Clarkesville,Georgia,30523,18,,34.63817589999999,-83.4586868,no,none,GA,30523,5720,384829,USA,67277.7972027972,Clarkesville,Habersham County,34.63817589999999,-83.4586868,Habersham County
north-georgiatechnical-college-disc-golf-course,North GeorgiaTechnical College Disc Golf Course,Clarkesville,Georgia,30523,18,3.0,34.638909399999996,-83.52917420000001,no,none,GA,30523,5720,384829,USA,67277.7972027972,Clarkesville,Habersham County,34.638909399999996,-83.52917420000001,Habersham County
bainbridge-high-school,Bainbridge High School,Bainbridge,Georgia,39819,9,,30.8859474,-84.4810867,no,none,GA,39819,4090,215137,USA,52600.73349633252,Bainbridge,Decatur County,30.8859474,-84.4810867,Decatur County
barnsley-gardens-resort,Barnsley Gardens Resort,Adairsville,Georgia,30103,9,,34.301412299999996,-84.9842842,no,none,GA,30103,6210,334104,USA,53800.966183574885,Adairsville,Bartow County,34.301412299999996,-84.9842842,Bartow County
bill-wood-park,Bill Wood Park,Madison,Georgia,30650,5,,33.5950677,-83.44357099999998,no,none,GA,30650,5800,472338,USA,81437.58620689654,Madison,Morgan County,33.5950677,-83.44357099999998,Morgan County
bobby-brown-park-20-miles-se-elberton-hwy-72-and-bb-park-rd,Bobby Brown Park,Elberton,Georgia,30635,9,,33.9748437,-82.58508,no,none,GA,30635,6240,275447,USA,44142.14743589745,Elberton,Elbert County,33.9748437,-82.58508,Elbert County
lake-russell,Lake Russell State Park,Elberton,Georgia,30635,27,5.0,34.16962,-82.74819959999998,no,none,GA,30635,6240,275447,USA,44142.14743589745,Elberton,Elbert County,34.16962,-82.74819959999998,Elbert County
mcwilliams-park,McWilliams Park,Elberton,Georgia,30635,18,,34.0874377,-82.8325483,no,none,GA,30635,6240,275447,USA,44142.14743589745,Elberton,Elbert County,34.0874377,-82.8325483,Elbert County
bobcat-9,Bobcat 9,Senoia,Georgia,30276,9,,33.2894362,-84.5251071,no,none,GA,30276,7920,622950,USA,78655.30303030302,Senoia,Coweta County,33.2894362,-84.5251071,Coweta County
boundary-waters,Boundary Waters - One,Douglasville,Georgia,30135,18,,33.666992799999996,-84.6648199,no,none,GA,30135,30130,1740224,USA,57757.18552937273,Douglasville,Douglas County,33.666992799999996,-84.6648199,Douglas County
boundary-waters-two,Boundary Waters - Two,Douglasville,Georgia,30135,18,,33.666992799999996,-84.6648199,no,none,GA,30135,30130,1740224,USA,57757.18552937273,Douglasville,Douglas County,33.666992799999996,-84.6648199,Douglas County
deer-lick-park,Deer Lick Park,Douglasville,Georgia,30135,18,3.0,33.7472957,-84.6845365,no,none,GA,30135,30130,1740224,USA,57757.18552937273,Douglasville,Douglas County,33.7472957,-84.6845365,Douglas County
dog-river,Dog River,Douglasville,Georgia,30135,18,,33.625615,-84.79660770000002,no,none,GA,30135,30130,1740224,USA,57757.18552937273,Douglasville,Douglas County,33.625615,-84.79660770000002,Douglas County
brickyard-plantation-disc-golf-course,Brickyard Plantation Disc Golf Course,Americus,Georgia,31709,18,,32.0079612,-84.1112899,no,none,GA,31709,5890,287127,USA,48748.21731748727,Americus,Sumter County,32.0079612,-84.1112899,Sumter County
central-baptist-church,Central Baptist Church,Americus,Georgia,31709,18,,32.0808915,-84.1972663,no,none,GA,31709,5890,287127,USA,48748.21731748727,Americus,Sumter County,32.0808915,-84.1972663,Sumter County
georgia-southwestern-disc-golf-course,Georgia SouthWestern Disc Golf Course,Americus,Georgia,31709,9,2.0,32.0475959,-84.22042840000002,no,none,GA,31709,5890,287127,USA,48748.21731748727,Americus,Sumter County,32.0475959,-84.22042840000002,Sumter County
bryant-commons-dgc,Bryant Commons Disc Golf Course,Hinesville,Georgia,31313,9,,31.8407336,-81.5920257,no,none,GA,31313,16510,655947,USA,39730.28467595397,Hinesville,Liberty County,31.8407336,-81.5920257,Liberty County
eagles-nest-james-brown-park,The Eagles Nest at James Brown Park,Hinesville,Georgia,31313,9,,31.8460817,-81.57129640000002,no,none,GA,31313,16510,655947,USA,39730.28467595397,Hinesville,Liberty County,31.8460817,-81.57129640000002,Liberty County
statesboro-bulloch-dgc-9,Bulloch Disc Golf Course - Practice 9,Statesboro,Georgia,30458,9,,32.4768774,-81.74504559999998,no,none,GA,30458,13670,649649,USA,47523.70153621068,Statesboro,Bulloch County,32.4768774,-81.74504559999998,Bulloch County
bulloch-disc-golf-course,Bulloch Disc Golf Course - Main,Statesboro,Georgia,30461,18,,32.4768774,-81.74504559999998,no,none,GA,30461,6390,390957,USA,61182.62910798122,Statesboro,Bulloch County,32.4768774,-81.74504559999998,Bulloch County
camp-woodmont,Camp Woodmont,Cloudland,Georgia,30731,18,2.0,34.665452,-85.48052,no,none,GA,30731,910,45451,USA,49946.15384615385,Cloudland,Walker County,34.665452,-85.48052,Walker County
central-park-disc-golf-course,Central Park Disc Golf Course,Cumming,Georgia,30040,18,4.0,34.246551000000004,-84.098139,no,none,GA,30040,33610,3271947,USA,97350.4016661708,Cumming,Forsyth County,34.246551000000004,-84.098139,Forsyth County
central-pines,Central Pines,Warner Robins,Georgia,31088,27,,32.614203700000004,-83.66449109999998,no,none,GA,31088,24960,1454124,USA,58258.17307692308,Warner%20Robins,Houston County,32.614203700000004,-83.66449109999998,Houston County
lake-joy-schools,Lake Joy Schools,Warner Robins,Georgia,31088,6,,32.5752543,-83.6947945,no,none,GA,31088,24960,1454124,USA,58258.17307692308,Warner%20Robins,Houston County,32.5752543,-83.6947945,Houston County
chamblee-church-disc-golf-course,Chamblee Church Disc Golf Course,Chamblee,Georgia,30341,9,3.0,33.911021399999996,-84.3091666,no,none,GA,30341,14710,1127761,USA,76666.28144119646,Chamblee,DeKalb County,33.911021399999996,-84.3091666,DeKalb County
chattahoochee-pointe-disc-golf-course-0,Chattahoochee Pointe Disc Golf Course,Suwanee,Georgia,30024,18,,34.0724915,-84.1180822,no,none,GA,30024,36270,4064514,USA,112062.6964433416,Suwanee,Forsyth County,34.0724915,-84.1180822,Forsyth County
suwanee-creek-disc-golf-course,Suwanee Creek Disc Golf Course,Suwanee,Georgia,30024,18,,34.0365042,-84.0851964,no,none,GA,30024,36270,4064514,USA,112062.6964433416,Suwanee,Gwinnett County,34.0365042,-84.0851964,Gwinnett County
claystone-park,Claystone Park,Macon,Georgia,31220,18,3.0,32.8272218,-83.7743509,no,none,GA,31220,6490,434916,USA,67013.25115562405,Macon,Bibb County,32.8272218,-83.7743509,Bibb County
cloudland-canyon-state-park,Cloudland Canyon State Park,Rising Fawn,Georgia,30738,18,3.0,34.839514,-85.4839605,no,none,GA,30738,1480,84319,USA,56972.297297297286,Rising%20Fawn,Dade County,34.839514,-85.4839605,Dade County
coker-elementary,Coker Elementary,Chatsworth,Georgia,30705,9,,34.755875700000004,-84.79462779999999,no,none,GA,30705,12600,567686,USA,45054.444444444445,Chatsworth,Murray County,34.755875700000004,-84.79462779999999,Murray County
criswell-park,Criswell Park,Monroe,Georgia,30655,9,3.0,33.7492286,-83.7088829,no,none,GA,30655,11210,680119,USA,60670.7404103479,Monroe,Walton County,33.7492286,-83.7088829,Walton County
mathews-park,Mathews Park,Monroe,Georgia,30655,18,,33.818404799999996,-83.70379870000002,no,none,GA,30655,11210,680119,USA,60670.7404103479,Monroe,Walton County,33.818404799999996,-83.70379870000002,Walton County
crows-lake,Crow's Lake,Jefferson,Georgia,30549,18,,34.1051198,-83.5898115,no,none,GA,30549,11350,794136,USA,69967.9295154185,Jefferson,Jackson County,34.1051198,-83.5898115,Jackson County
darlington-school-disc-golf-course,Darlington School Disc Golf Course,Rome,Georgia,30161,9,,34.226080700000004,-85.18356709999998,no,none,GA,30161,13780,811000,USA,58853.4107402032,Rome,Floyd County,34.226080700000004,-85.18356709999998,Floyd County
shannon-disc-golf-course,Shannon Disc Golf Course,Rome,Georgia,30161,18,,34.3460047,-85.08053029999998,no,none,GA,30161,13780,811000,USA,58853.4107402032,Rome,Floyd County,34.3460047,-85.08053029999998,Floyd County
darton-state-college,Darton State College,Albany,Georgia,31707,9,,31.584005100000002,-84.211027,no,none,GA,31707,10150,425860,USA,41956.65024630541,Albany,Dougherty County,31.584005100000002,-84.211027,Dougherty County
deerfield-0,Deerfield Disc Golf,Cartersville,Georgia,30120,20,,34.146930299999994,-84.81254670000001,no,none,GA,30120,18560,1154141,USA,62184.32112068966,Cartersville,Bartow County,34.146930299999994,-84.81254670000001,Bartow County
/Depot%20Disc%20Golf,Depot Disc Golf Course,Sandersville,Georgia,31082,18,,32.99922004,-82.81441343,no,none,GA,31082,4230,229805,USA,54327.4231678487,Sandersville,Washington County,32.99922004,-82.81441343,Washington County
dinglewood-disc-golf,Dinglewood Disc Golf,Columbus,Georgia,31906,9,3.0,32.470534,-84.970724,no,none,GA,31906,8990,505643,USA,56245.05005561735,Columbus,Muscogee County,32.470534,-84.970724,Muscogee County
double-eagle-air-force-course,Double Eagle (Air Force Course),Fort Gordon,Georgia,30905,9,5.0,33.4301539,-82.12613929999998,no,none,GA,30905,1840,73152,USA,39756.52173913044,Fort%20Gordon,Richmond County,33.4301539,-82.12613929999998,Richmond County
double-eagle-armynavy-course,Double Eagle (Army Course),Fort Gordon,Georgia,30905,9,5.0,33.4301539,-82.12613929999998,no,none,GA,30905,1840,73152,USA,39756.52173913044,Fort%20Gordon,Richmond County,33.4301539,-82.12613929999998,Richmond County
marinenavy-course,Fort Gordon Marine/Navy Disc Golf Course,Fort Gordon,Georgia,30905,20,,33.419345799999995,-82.13449090000002,no,none,GA,30905,1840,73152,USA,39756.52173913044,Fort%20Gordon,Richmond County,33.419345799999995,-82.13449090000002,Richmond County
dupree-park-0,Dupree Park,Woodstock,Georgia,30188,18,,34.1047648,-84.4929257,no,none,GA,30188,30790,2533396,USA,82279.83111399805,Woodstock,Cherokee County,34.1047648,-84.4929257,Cherokee County
eagle-creek-clayton,Eagle Creek at Clayton,Clayton,Georgia,30525,9,3.0,34.8888445,-83.39405179999999,no,none,GA,30525,3780,204511,USA,54103.43915343915,Clayton,Rabun County,34.8888445,-83.39405179999999,Rabun County
east-georgia-college-disc-golf-course,East Georgia College Disc Golf Course,Swainsboro,Georgia,30401,18,4.0,32.5971246,-82.34051740000002,no,none,GA,30401,5050,206011,USA,40794.25742574258,Swainsboro,Emanuel County,32.5971246,-82.34051740000002,Emanuel County
east-roswell-park,East Roswell Park,Roswell,Georgia,30076,18,3.0,34.0006239,-84.29695579999998,no,none,GA,30076,20440,2035378,USA,99578.18003913894,Roswell,Fulton County,34.0006239,-84.29695579999998,Fulton County
etowah,Etowah Disc Golf Course,Cartersville,Georgia,30121,18,4.0,34.1612039,-84.7399072,no,none,GA,30121,10000,520721,USA,52072.1,Cartersville,Bartow County,34.1612039,-84.7399072,Bartow County
euharlee-elementary-school,Euharlee Elementary School,Euharlee,Georgia,30145,9,,34.149747600000005,-84.92804170000002,no,none,GA,30145,3420,208792,USA,61050.29239766082,Euharlee,Bartow County,34.149747600000005,-84.92804170000002,Bartow County
evans-high-school-disc-golf-course,Evans High School Disc Golf Course,Evans,Georgia,30809,6,,33.5247162,-82.14732940000002,no,none,GA,30809,21800,2079549,USA,95392.15596330275,Evans,Columbia County,33.5247162,-82.14732940000002,Columbia County
greenbrier-high-school-disc-golf-course,Greenbrier High School Disc Golf Course,Evans,Georgia,30809,6,,33.588382700000004,-82.1919286,no,none,GA,30809,21800,2079549,USA,95392.15596330275,Evans,Columbia County,33.588382700000004,-82.1919286,Columbia County
patriots-park,Patriots Park Disc Golf Course,Evans,Georgia,30809,18,4.0,33.5200412,-82.2294541,no,none,GA,30809,21800,2079549,USA,95392.15596330275,Evans,Columbia County,33.5200412,-82.2294541,Columbia County
riverside-middle-school-disc-golf-course,Riverside Middle School Disc Golf Course,Evans,Georgia,30809,6,,33.572408200000005,-82.1171251,no,none,GA,30809,21800,2079549,USA,95392.15596330275,Evans,Columbia County,33.572408200000005,-82.1171251,Columbia County
fairways-canton-0,Fairways of Canton,Canton,Georgia,30114,20,,34.2676344,-84.5185681,no,none,GA,30114,24770,1883264,USA,76030.03633427533,Canton,Cherokee County,34.2676344,-84.5185681,Cherokee County
