id,name,city,state,zip,holeCount,rating,latitude,longitude,Modified,Comments
bellevue-state-park,Bellevue State Park,"Wilmington ",Delaware,19809,18,2,39.7821127,-75.5001711,no,none
brandywine-creek-state-park,Brandywine Creek State Park,"Wilmington ",Delaware,19803,18,4,39.8059928,-75.5729623,no,none
canby-west,Canby West,"Wilmington ",Delaware,19804,18,,39.7352773,-75.5820751,no,none
cape-henlopen-state-park,Cape Henlopen State Park,"Lewes ",Delaware,19958,19,4,38.7821424,-75.1032533,no,none
dover-park,Dover Park,"Dover ",Delaware,19901,9,,39.171328,-75.507032,no,none
greenridge-dgc,Greenridge Disc Golf Course,"Newark ",Delaware,19711,19,,39.6992187,-75.6851285,no,none
iron-hill,Iron Hill,"Newark ",Delaware,19702,18,4,39.6834005,-75.7468383,no,none
killens-pond-state-park,Killens Pond State Park,"Felton  ",Delaware,19943,18,,38.9903497,-75.5452212,no,none
lums-pond-state-park,Lums Pond State Park,"Bear ",Delaware,19701,18,,39.5603194,-75.7190612,no,none
tony-silicato-memorial-park,Tony Silicato Memorial Park,"Milford ",Delaware,19963,9,1,38.9357324,-75.4509073,no,none
trap-pond-state-park,Trap Pond State Park,"Laurel ",Delaware,19956,18,,38.5258168,-75.476406,no,none
white-clay-creek-state-park,White Clay Creek State Park,"Newark ",Delaware,19711,18,,39.7122188,-75.7786887,no,none
22nd-st-park,22nd St. Park,"Tampa ",Florida,33610,9,3,28.0187191,-82.4341254,no,none
65th-infantry-veterans-disc-golf-course,65th Infantry Veterans Disc Golf Course,"Kissimmee ",Florida,34743,18,5,28.3253248,-81.3476926,no,none
al-kinsaul-park,A.L. Kinsaul Park,"Lynn Haven ",Florida,32444,9,,30.2508336,-85.6612507,no,none
airport-lakes-disc-golf-course,Airport Lakes Disc Golf Course,"Orlando ",Florida,32812,9,3,28.460467,-81.3173471,no,none
alligator-lake-disc-golf-course,Alligator Lake Disc Golf Course,"Lake City ",Florida,32025,9,2,30.1670317,-82.6158624,no,none
amelia-earhart-park,Amelia Earhart Park,"Hialeah ",Florida,33013,18,3,25.8847475,-80.2741062,no,none
anderson-pond,Anderson Pond,"Niceville ",Florida,32588,18,3,30.5253302,-86.4735562,no,none
ann-dever-park,Ann Dever Park,"Englewood ",Florida,34224,18,5,26.923688,-82.3131003,no,none
avalon-park,Avalon Park,"Orlando ",Florida,32828,9,1,28.5115675,-81.1541241,no,none
azalea-park-disc-golf,Azalea Park Disc Golf,"Saint Petersburg ",Florida,33710,9,5,27.7862583,-82.7379585,no,none
bamford-sports-complex,Bamford Sports Complex,"Davie ",Florida,33328,6,3,26.0729566,-80.2654438,no,none
barnett-park-north,Barnett Park - North,"Orlando ",Florida,32808,18,3,28.5587837,-81.4416097,no,none
barnett-park-parkside,Barnett Park - Parkside,"Orlando ",Florida,32808,18,3,28.5609514,-81.4421903,no,none
bay-memorial-park,Bay Memorial Park,"Panama City ",Florida,32401,9,,30.1650364,-85.6719411,no,none
bay-oaks-disc-golf-course,Bay Oaks Disc Golf Course,"Fort Myers Beach ",Florida,33931,14,2,26.448548,-81.939522,no,none
bill-frederick-park-turkey-lake-original,Bill Frederick Park at Turkey Lake: The Original,"Orlando ",Florida,32835,18,4,28.5071074,-81.4839004,no,none
bill-frederick-park-turkey-lake-woods,Bill Frederick Park at Turkey Lake: The Woods,"Orlando ",Florida,32835,18,4,28.5071074,-81.4839004,no,none
bill-frederick-park-t2-turkeynator,Bill Frederick Park; T2-The Turkeynator,"Orlando ",Florida,32835,18,4,28.5071074,-81.4839004,no,none
bird-bay-disc-golf-course,Bird Bay Disc Golf Course,"Venice ",Florida,34285,18,3,27.1095996,-82.4397363,no,none
blue-angel-park-oaks-disc-golf-course,Blue Angel Park - Oaks Disc Golf Course,"Pensacola ",Florida,32506,18,4,30.3814394,-87.4232332,no,none
blue-angel-park-palmetto-disc-golf-course,Blue Angel Park - Palmetto Disc Golf Course,"Pensacola ",Florida,32506,18,4,30.3814394,-87.4232332,no,none
blue-angel-park-pines-disc-golf-course,Blue Angel Park - Pines Disc Golf Course,"Pensacola ",Florida,32506,18,4,30.3814394,-87.4232332,no,none
bob-gardner-park,Bob Gardner Park,"Lakewood Ranch ",Florida,34211,9,4,27.4746491,-82.4176568,no,none
boggy-bayou-disc-golf-course,Boggy Bayou Disc Golf Course,"Niceville ",Florida,32578,9,4,30.5277219,-86.4910912,no,none
bonita-springs-recreation-center,Bonita Springs Recreation Center,"Bonita Springs ",Florida,34135,18,3,26.3495295,-81.7848538,no,none
boys-girls-club-sarasota-county,Boys and Girls Club of Sarasota County,"Sarasota ",Florida,34237,6,,27.3363647,-82.5074005,no,none
brian-piccolo-sports-park,Brian Piccolo Sports Park,"Hollywood ",Florida,33024,9,4,26.0331855,-80.2725653,no,none
buck-lake-dgc,Buck Lake Disc Golf Course,"Tallahassee ",Florida,32317,9,4,30.446307,-84.212595,no,none
buckhorn-park,Buckhorn Park,"Valrico ",Florida,33596,9,,27.904219,-82.23497,no,none
cemetery-point-park-disc-golf-course,"Cemetery Point Park ","Cedar Key ",Florida,32625,8,3,29.145558,-83.0417765,no,none
chaindragon-freeport-sports-complex,ChainDragon at The Freeport Sports Complex,"Freeport ",Florida,32439,18,4,30.4872815,-86.1518701,no,none
cliff-stephens-park,Cliff Stephens Park,"Clearwater ",Florida,33759,21,4,27.9740983,-82.7226979,no,none
commons-park,Commons Park,"Royal Palm Beach ",Florida,33411,18,5,26.6955225,-80.225009,no,none
community-hope-church,Community of Hope Church,"Loxahatchee ",Florida,33470,9,,26.7071362,-80.2665754,no,none
cornerstone-baptist-fellowship,Cornerstone Baptist Fellowship,"Sebastian ",Florida,32958,9,,27.7789663,-80.4650263,no,none
covenant-disc-golf-course,Covenant Disc Golf Course,"Palm Bay ",Florida,32907,9,,28.0106096,-80.7306075,no,none
crossroads-disc-golf-course,Crossroads Disc Golf Course,"New Smyrna Beach ",Florida,32168,9,,29.0696349,-80.9844615,no,none
crosswynde-dgc,Crosswynde Disc Golf Course,"Tampa ",Florida,33619,9,,27.960763,-82.3101711,no,none
cypress-point-park-disc-golf-course,Cypress Point Park Disc Golf Course,"Tampa ",Florida,33067,18,4,27.9507312,-82.5439709,no,none
cypress-preserve-park,Cypress Preserve Park,"Sunrise ",Florida,33351,9,3,26.1716589,-80.2701386,no,none
defunk-disco,DeFunk Disco,"DeFuniak Springs ",Florida,32433,18,5,30.7429013,-86.1246284,no,none
diamond-disc-golf-challenge,Diamond Disc Golf Challenge,"Pensacola ",Florida,32502,9,,30.4092776,-87.224508,no,none
st-lucie-village-heritage-park,Donald B. Moore Preserve,"Fort Pierce ",Florida,34946,9,,27.5078908,-80.3464079,no,none
doris-leeper-disc-golf-course,Doris Leeper Disc Golf Course,"New Smyrna ",Florida,32168,18,5,29.0696349,-80.9844615,no,none
dreher-park,"Dreher Park ","WPB ",Florida,33405,18,5,26.6655994,-80.0695842,no,none
easterlin-park,Easterlin Park,"Ft. Lauderdale ",Florida,33309,18,3,26.1712822,-80.1609116,no,none
ed-austin-park-fore-palms-disc-golf-course,Ed Austin Park (Fore Palms Disc Golf Course),"Jacksonville ",Florida,32225,24,3,30.3655925,-81.5068395,no,none
edward-medard-disc-golf-park,Edward Medard Disc Golf Park,"Plant City ",Florida,33567,18,4,27.9284379,-82.1621429,no,none
embrey-riddle-university-disc-golf-course,Embrey-Riddle University Disc Golf Course,"Daytona Beach ",Florida,32114,9,,29.2016863,-81.0408868,no,none
estero-disc-golf-course,Estero Disc Golf Course,"Estero ",Florida,33928,18,3,26.4284157,-81.8016828,no,none
extension-park,Extension Park,"Cantonment ",Florida,32533,9,,30.5425784,-87.2992838,no,none
f-burton-smith-park,F. Burton Smith Park,"Cocoa ",Florida,32926,23,4,28.366301,-80.857143,no,none
fat-point-brewing,Fat Point Brewing,"Punta Gorda ",Florida,33950,1,,26.9420397,-82.0293009,no,none
ferry-park,Ferry Park,"Fort Walton Beach ",Florida,32548,18,3,30.4190373,-86.5981891,no,none
floral-park,Floral Park,"Floral City ",Florida,34436,19,4,28.722066,-82.3050749,no,none
florida-am-disc-golf-course,Florida A&M Disc Golf Course,"Tallahassee ",Florida,32307,9,,30.4268567,-84.2851312,no,none
florida-state-university-reservation,Florida State University Reservation,"Tallahassee ",Florida,32310,9,,30.4011509,-84.3362508,no,none
forrest-hills-disc-golf-and-country-club,Forest Hills Disc Golf and Country Club,"Hoiliday ",Florida,34690,18,,28.1760216,-82.7279205,no,none
forest-park-0,Forest Park,"Port Saint Joe ",Florida,32456,9,,29.8003223,-85.292695,no,none
franz-ross-park,Franz Ross Park,"Port Charlotte ",Florida,33948,9,,27.0086697,-82.1298807,no,none
fsu-panama-city,FSU Panama City,"Panama City ",Florida,32405,18,,30.1895048,-85.7231935,no,none
g-t-bray-park-disc-golf-course,G T Bray Park Disc Golf Course,"Bradenton ",Florida,34209,18,,27.4754629,-82.6155423,no,none
gator-links-nla,Gator Links at NLA,"Milton ",Florida,32583,18,4,30.6060135,-87.0736322,no,none
gordy-road,Gordy Road Preserve Disc Golf Course,"Fort Pierce ",Florida,34945,27,4,27.397907,-80.397805,no,none
halpatiokee-disc-golf-course,Halpatiokee Disc Golf Course,"Stuart ",Florida,34997,10,,27.1040933,-80.257592,no,none
hammock-park,Hammock Park,"Dunedin ",Florida,34698,9,4,28.0327741,-82.7812694,no,none
havana-springs-resort-disc-golf-course,Havana Springs Resort Disc Golf Course,"Havana ",Florida,32333,12,,30.6110694,-84.4704415,no,none
heritage-park-and-gardens-disc-golf-course,Heritage Park and Gardens Disc Golf Course,"Live Oak ",Florida,32064,9,,30.2869751,-82.9737473,no,none
heritage-park-dgc-0,Heritage Park Disc Golf Course,"Perry ",Florida,32347,9,,30.122041,-83.584384,no,none
hidden-oaks-disc-golf-course,Hidden Oaks Disc Golf Course,"Lakeland ",Florida,33813,18,5,27.9249943,-81.9573678,no,none
historical-virginia-key-beach-park,Historic Virginia Key Beach Park,"Virginia Key ",Florida,33149,9,2,25.7351393,-80.1566212,no,none
hitzman-optimist-disc-golf-course,Hitzman Optimist Disc Golf Course,"Pensacola ",Florida,32504,9,4,30.488124,-87.1814233,no,none
holland-park,Holland Park,"New Smyrna Beach ",Florida,32168,18,,29.0209208,-80.9600835,no,none
holloway-park-disc-golf-course,Holloway Park Disc Golf Course,"Lakeland ",Florida,33803,18,,28.0079125,-81.9114498,no,none
hollyland-park,Hollyland Park,"Holly Hill ",Florida,32117,9,3,29.2442537,-81.0410749,no,none
homestead-air-reserve-park,Homestead Air Reserve Park,"Homestead ",Florida,33032,18,4,25.5123763,-80.3904598,no,none
house-trees,House of Trees,"Newberry ",Florida,32669,18,3,29.6533976,-82.6267345,no,none
jack-mclean-park,Jack McLean Park,"Tallahassee ",Florida,32305,24,,30.4077153,-84.2692616,no,none
jonesville-park,Jonesville Park,"Gainesville ",Florida,32606,18,4,29.6840821,-82.4935496,no,none
kathryn-abby-hanna-park,Kathryn Abbey Hanna Park,"Jacksonville ",Florida,32233,9,2,30.3709252,-81.4067718,no,none
kendall-indian-hammocks-park-east,Kendall Indian Hammocks Park (East),"Miami (Kendall) ",Florida,33176,18,2,25.6940179,-80.3731046,no,none
kendall-indian-hammocks-park-west,Kendall Indian Hammocks Park (West),"Miami (Kendall) ",Florida,33176,18,3,25.6940179,-80.3731046,no,none
kenny-dixon-sports-complex,Kenny Dixon Sports Complex,"Bushnell ",Florida,33513,9,,28.6665067,-82.1267101,no,none
kiwanis-hobart-park,Kiwanis Hobart Park,"Vero Beach ",Florida,32967,9,,27.7328127,-80.44168,no,none
lake-aurora-christian-camp,Lake Aurora Christian Camp,"Lake Wales ",Florida,33898,18,3,27.8827915,-81.4671173,no,none
champions-pointe-lake-hiawatha-preserve-blue-tees,Lake Hiawatha Preserve,"Clermont ",Florida,34711,18,,28.5703699,-81.7806196,no,none
lake-okahumpka-park,Lake Okahumpka Park,"WIldwood ",Florida,34785,9,,28.8329608,-82.0050021,no,none
lake-wauburg,Lake Wauburg,"Gainesville (Micanopy) ",Florida,32667,18,3,29.526268,-82.304764,no,none
lakeview-park,Lakeview Park,"Sarasota ",Florida,34241,18,3,27.2897965,-82.4290825,no,none
lakewood-park-0,"Lakewood Park Regional Park ","Fort Pierce ",Florida,34952,18,,27.5394884,-80.4118854,no,none
lewis-lake-disc-golf-macdill-afb,Lewis Lake Disc Golf at MacDill AFB,"Tampa ",Florida,33621,12,,27.8332446,-82.4839414,no,none
liberty-park-2,Liberty Park,"Lake Mary ",Florida,32746,9,,28.7693034,-81.3218794,no,none
limona-disc-golf-course,Limona Disc Golf Course,"Brandon ",Florida,33510,9,2,27.960763,-82.3101711,no,none
lincoln-avenue-park-west-disc-golf-course,Lincoln Avenue Park West Disc Golf Course,"Mount Dora ",Florida,32757,9,,28.8077077,-81.633652,no,none
malabar-disc-golf,Malabar Disc Golf,"Malabar ",Florida,32950,18,2,27.9977855,-80.5838954,no,none
markham-park,Markham Park,"Sunrise ",Florida,33326,18,5,26.1272719,-80.3596321,no,none
mccarty-ranch-preserve-disc-golf-course,McCarty Ranch Preserve Disc Golf Course,"Port St. Lucie ",Florida,34987,18,,27.2358057,-80.4818105,no,none
moccasin-creek-disc-golf-course,Moccasin Creek Disc Golf Course,"Elkton ",Florida,32033,25,5,29.7694535,-81.4533578,no,none
morgan-sports-complex,Morgan Sports Center,"Destin ",Florida,32541,18,4,30.3876907,-86.4612726,no,none
mosquito-creek,"Mosquito Creek ","Sebring ",Florida,33875,9,5,27.4098249,-81.5377013,no,none
murdock-baptist-church-dgc,Murdock Baptist Church Disc Golf Course,"Port Charlotte ",Florida,33948,5,,27.0030135,-82.144593,no,none
muscadine-meadows,Muscadine Meadows,"Fort Pierce ",Florida,34951,9,,27.5120103,-80.4255455,no,none
nas-pensacola-corry-station,NAS Pensacola Corry Station,"Pensacola ",Florida,32507,9,,30.402111,-87.288429,no,none
nas-whiting-field-disc-golf-course,NAS Whiting Field Disc Golf Course,"Milton ",Florida,32570,9,3,30.6060135,-87.0736322,no,none
nature-park-dgc-forres-park,Nature Park Disc Golf at Forres Park,"Mount Dora ",Florida,32757,9,,28.802457,-81.6275872,no,none
new-world-disc-golf-cecil-field,New World Disc Golf at Cecil Field,"Jacksonville ",Florida,32221,20,5,30.2317199,-81.8949584,no,none
north-charlotte-regional-park,North Charlotte Regional Park,"Port Charlotte ",Florida,33953,18,4,27.0125478,-82.179617,no,none
north-east-coachman-park,North East Coachman Park,"Clearwater ",Florida,33765,18,3,27.977533,-82.738012,no,none
north-park-2,North Park,"Ave Maria ",Florida,34142,9,,26.3485692,-81.4436923,no,none
north-watertower-park,North Watertower Park,"Sarasota ",Florida,34236,18,4,27.3743764,-82.5492197,no,none
northside-park-2,Northside Park,"Tallahassee ",Florida,32312,9,,30.580053,-84.2709745,no,none
northside-park-0,Northside Park,"Gainesville ",Florida,32653,18,3,29.7080177,-82.3521155,no,none
ocala-greenway-disc-golf-course,Ocala Greenway Disc Golf Course,"Ocala ",Florida,34472,24,3,29.1623668,-82.0324307,no,none
okeeheelee-park,Okeeheelee Park,"West Palm Beach ",Florida,33413,18,4,26.6576747,-80.1636528,no,none
oldsmar-dgc,Oldsmar Disc Golf Course,"Oldsmar ",Florida,34677,18,4,28.0402344,-82.6965849,no,none
orangebrook-country-club,Orangebrook Country Club,"Hollywood ",Florida,33021,18,,26.006221,-80.173772,no,none
osprey-dgc,Osprey Disc Golf Course,"Hurlbert Field ",Florida,32544,5,3,30.4361963,-86.6849055,no,none
shane-kelly-park,Oviedo Disc Golf Course at Shane Kelly Park,"Oviedo ",Florida,32765,9,2,28.6791168,-81.176213,no,none
palm-bay-regional-disc-golf-course,Palm Bay Regional Disc Golf Course,"Palm Bay ",Florida,32907,18,3,27.9990119,-80.7296406,no,none
palm-springs-public-park,Palm Springs Public Park,"Naples ",Florida,34104,9,,26.1615477,-81.6956041,no,none
palmetto-bay-villiage-center,Palmetto Bay Village Center,"Palmetto Bay ",Florida,33157,21,3,25.6036096,-80.3115414,no,none
palmetto-trails,Palmetto Trails,"Eustis ",Florida,32726,18,,28.865774,-81.6689012,no,none
payne-park-0,Payne Park,"Sarasota ",Florida,34237,9,4,27.3343544,-82.5301251,no,none
peace-community-park,Peace Community Park,"Bradenton ",Florida,34205,9,,27.4725623,-82.5780703,no,none
pga-national-park,PGA National Park,"Palm Beach Gardens ",Florida,33418,18,1,26.8119203,-80.1364445,no,none
picnic-island-disc-golf,Picnic Island Disc Golf,"Tampa ",Florida,33616,18,4,27.8534899,-82.5520403,no,none
pirate-pointe-disc-golf-course,"Pirate Pointe Disc Golf Course ","Fernandina Beach ",Florida,32034,9,,30.6696818,-81.4625919,no,none
pirates-cove-nla,Pirates Cove at NLA,"Milton ",Florida,32583,9,,30.6063036,-87.0745572,no,none
plantation-heritage-disc-golf-course,Plantation Heritage Disc Golf Course,"Plantation ",Florida,33317,18,4,26.106748,-80.2308788,no,none
eglin-air-force-base,Post'l Point Disc Golf at Eglin Air Force Base,"Eglin Air Force Base ",Florida,32542,18,4,30.4828063,-86.4789784,no,none
radford-dgc,Radford Disc Golf Course,"Pensacola ",Florida,32508,9,,30.488124,-87.1814233,no,none
reed-canal-park-disc-golf-course,Reed Canal Park Disc Golf Course,"South Daytona ",Florida,32119,18,3,29.1536742,-81.015735,no,none
river-city-nature-park-alpha,River City Nature Park - Alpha,"DeBary ",Florida,32713,18,4,28.8459115,-81.3327722,no,none
river-city-nature-park-barwick,River City Nature Park - Barwick,"DeBary ",Florida,32713,18,5,28.8459115,-81.3327722,no,none
riverside-church-disc-golf-course,Riverside Church Disc Golf Course,"Fort Myers ",Florida,33912,18,,26.544483,-81.811541,no,none
riviera-bay-park,Riviera Bay Park,"St. Petersburg ",Florida,33702,1,,27.846829,-82.628663,no,none
ronnie-van-zant-memorial,Ronnie Van Zant Memorial,"Green Cove Springs ",Florida,32043,36,3,30.046803,-81.7946795,no,none
rotary-park-2,Rotary Park,"Port St. Lucie ",Florida,34952,9,4,27.2949976,-80.2903495,no,none
saint-leo-university,Saint Leo University,"Saint Leo ",Florida,33574,9,,28.3383486,-82.2568391,no,none
sawmill-disc-golf-course,Sawmill Disc Golf Course,"Ocala ",Florida,34482,20,4,29.2201121,-82.0473285,no,none
shady-brook-greenway-park,Shady Brook Greenway Park,"Lake Panasoffkee ",Florida,33585,9,,28.7594828,-82.0961925,no,none
showmens-dgc,Showmen's Disc Golf Course,"Riverview ",Florida,33578,18,,27.8662779,-82.3782483,no,none
silent-lake-disc-golf-course,Silent Lake Disc Golf Course,"Deerfield Beach ",Florida,33442,18,,26.3136503,-80.1546879,no,none
south-county-regional-park,South County Regional Park,"Punta Gorda ",Florida,33950,18,,26.9332425,-82.0388496,no,none
south-glencoe-disc-golf-course,South Glencoe Disc Golf Course,"New Smyrna Beach ",Florida,32168,18,,28.9938735,-80.9643637,no,none
southwest-middle-school,Southwest Middle School,"Palm Bay ",Florida,32909,6,,27.9903211,-80.6597518,no,none
springfield-disc-golf-course-klutho-park,Springfield Disc Golf Course at Klutho Park,"Jacksonville ",Florida,32206,18,5,30.338015,-81.6574189,no,none
sun-n-fun-rv-resort,Sun-N-Fun RV Resort,"Sarasota ",Florida,34240,9,,27.3386579,-82.4268063,no,none
suncoast-golf-center,Suncoast Golf Center,"Sarasota ",Florida,34243,9,,27.4027271,-82.5455474,no,none
sunset-disc-golf-course,Sunset Disc Golf Course,"Gulf Breeze ",Florida,32561,18,2,30.3571695,-87.1787644,no,none
sunset-ridge-disc-golf-course,Sunset Ridge Disc Golf Course,"Hudson ",Florida,34667,18,4,28.3891406,-82.6615279,no,none
taylor-park-disc-golf-course,Taylor Park Disc Golf Course,"Largo ",Florida,33755,18,4,27.9047272,-82.8071192,no,none
baptist-college-florida,The Baptist College of Florida,"Graceville ",Florida,32440,9,,30.9635127,-85.5050938,no,none
bear-compass-lake,The Bear at Compass Lake,"Alford ",Florida,32420,18,,30.6086567,-85.3848359,no,none
bulldog-dgc,The Bulldog DGC,"Perry ",Florida,32347,9,,30.122041,-83.584384,no,none
jet-stream-disc-golf-course-snyder-park-0,The Jet Stream Disc Golf Course at Snyder Park,"Fort Lauderdale ",Florida,33315,18,,26.0839984,-80.1476455,no,none
