id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income,cityURL,county,latstr,lonstr,county_clean
mahrs-meadow-dgp,Mahr's Meadow DGP,Stanley,Wisconsin,54768,18,4,44.9617788,-90.948703,no,none,WI,54768,1970,103759,USA,52669.54315,Stanley,Chippewa County,44.9617788,-90.948703,Chippewa County
manawa-middle-school,Manawa Middle School,Manawa,Wisconsin,54949,9,,44.4596837,-88.9128578,no,none,WI,54949,1670,93271,USA,55850.8982,Manawa,Waupaca County,44.4596837,-88.9128578,Waupaca County
marinette-city-park,Marinette City Park,Marinette,Wisconsin,54143,18,,45.0905921,-87.6369441,no,none,WI,54143,7740,402836,USA,52045.99483,Marinette,Marinette County,45.0905921,-87.6369441,Marinette County
marion-disc-golf-course,Marion Disc Golf Course,Marion,Wisconsin,54950,9,,44.6791152,-88.9068298,no,none,WI,54950,1360,67910,USA,49933.82353,Marion,Waupaca County,44.6791152,-88.9068298,Waupaca County
marion-park,Marion Park,Prairie Du Sac,Wisconsin,53578,9,3,43.2847477,-89.721855,no,none,WI,53578,3250,257684,USA,79287.38462,Prairie%20Du%20Sac,Sauk County,43.2847477,-89.721855,Sauk County
markesan-high-school,Markesan High School,Markesan,Wisconsin,53946,9,3,43.7116491,-88.9873344,no,none,WI,53946,2010,118341,USA,58876.1194,Markesan,Green Lake County,43.7116491,-88.9873344,Green Lake County
mcdill-pond-disc-golf-course,McDill Pond Disc Golf Course,Stevens Point,Wisconsin,54481,9,3,44.5113339,-89.5453965,no,none,WI,54481,12860,675667,USA,52540.20218,Stevens%20Point,Portage County,44.5113339,-89.5453965,Portage County
mead-park,Mead Park,Stevens Point,Wisconsin,54481,9,1,44.5217524,-89.5931195,no,none,WI,54481,12860,675667,USA,52540.20218,Stevens%20Point,Portage County,44.5217524,-89.5931195,Portage County
melrose-ball-field,Melrose Ball Field,Melrose,Wisconsin,54642,9,,44.1305177,-90.9981956,no,none,WI,54642,940,50708,USA,53944.68085,Melrose,Jackson County,44.1305177,-90.9981956,Jackson County
mikel-wittkopf-memorial-disc-golf-course,Mikel Wittkopf Memorial Disc Golf Course,Oconto,Wisconsin,54153,9,,44.8872124,-87.8645473,no,none,WI,54153,3460,171466,USA,49556.6474,Oconto,Oconto County,44.8872124,-87.8645473,Oconto County
shu-pond,Shu Pond,Oconto,Wisconsin,54153,9,,44.8872124,-87.8645473,no,none,WI,54153,3460,171466,USA,49556.6474,Oconto,Oconto County,44.8872124,-87.8645473,Oconto County
milwaukee-county-sports-complex,Milwaukee County Sports Complex,Franklin,Wisconsin,53132,9,,42.8790486,-87.9873039,no,none,WI,53132,17360,1562737,USA,90019.41244,Franklin,,42.8790486,-87.9873039,
miniwaukan-park,Miniwaukan Park,Mukwonago,Wisconsin,53149,18,3,42.8593585,-88.3244696,no,none,WI,53149,9920,836719,USA,84346.67339,Mukwonago,Waukesha County,42.8593585,-88.3244696,Waukesha County
phantom-disc-golf-course-minor-park,The Phantom Disc Golf Course at Minor Park,Mukwonago,Wisconsin,53149,9,,42.8674637,-88.3476578,no,none,WI,53149,9920,836719,USA,84346.67339,Mukwonago,Waukesha County,42.8674637,-88.3476578,Waukesha County
moraine-park-technical-college,Moraine Park Technical College,West Bend,Wisconsin,53090,9,,43.4486765,-88.1900199,no,none,WI,53090,10890,704066,USA,64652.52525,West%20Bend,Washington,43.4486765,-88.1900199,Washington
sandy-knoll-anfanger-course,Sandy Knoll Anfänger Course,West Bend,Wisconsin,53090,9,,43.4517542,-88.1364591,no,none,WI,53090,10890,704066,USA,64652.52525,West%20Bend,Washington,43.4517542,-88.1364591,Washington
sandy-knoll-disc-golf-course,Sandy Knoll Disc Golf Course,West Bend,Wisconsin,53090,18,,43.4507346,-88.1359308,no,none,WI,53090,10890,704066,USA,64652.52525,West%20Bend,Washington,43.4507346,-88.1359308,Washington
mormon-coulee-park,Mormon Coulee Park,La Crosse,Wisconsin,54601,9,,43.7631896,-91.1559962,no,none,WI,54601,22090,1423749,USA,64452.19556,La%20Crosse,La Crosse County,43.7631896,-91.1559962,La Crosse County
pettibone-park,Pettibone Park,La Crosse,Wisconsin,54601,18,3,43.819739,-91.265017,no,none,WI,54601,22090,1423749,USA,64452.19556,La%20Crosse,La Crosse County,43.819739,-91.265017,La Crosse County
msoe-athletic-field,MSOE Athletic Field,Milwaukee,Wisconsin,53202,2,5,43.0441183,-87.9064407,no,none,WI,53202,15230,1730363,USA,113615.4301,Milwaukee,,43.0441183,-87.9064407,
murray-park,Murray Park,Ripon,Wisconsin,54971,9,3,43.8573133,-88.8437038,no,none,WI,54971,5210,300572,USA,57691.36276,Ripon,Fond du Lac County,43.8573133,-88.8437038,Fond du Lac County
riggs-park,Riggs Park,Ripon,Wisconsin,54971,18,3,43.8381728,-88.8197956,no,none,WI,54971,5210,300572,USA,57691.36276,Ripon,Fond du Lac County,43.8381728,-88.8197956,Fond du Lac County
loganville-village-park,Narrows Creek Disc Golf at Village Park,Loganville,Wisconsin,53943,9,,43.4429296,-90.034978,no,none,WI,53943,520,27065,USA,52048.07692,Loganville,Sauk County,43.4429296,-90.034978,Sauk County
nine-springs-golf-course,Nine Springs Golf Course,Fitchburg,Wisconsin,53713,9,,43.0235949,-89.4207757,no,none,WI,53713,11600,537668,USA,46350.68966,Fitchburg,Dane County,43.0235949,-89.4207757,Dane County
nokomis-community-park,Nokomis Community Park,Tomahawk,Wisconsin,54487,18,,45.5944159,-89.7222,no,none,WI,54487,4910,296591,USA,60405.49898,Tomahawk,Oneida County,45.5944159,-89.7222,Oneida County
north-park-disc-golf-course-1,North Park Disc Golf Course,Amery,Wisconsin,54001,9,,45.3069062,-92.3621369,no,none,WI,54001,4010,252505,USA,62968.82793,Amery,Polk County,45.3069062,-92.3621369,Polk County
north-wood-county-park,North Wood County Park,Arpin,Wisconsin,54410,20,4,44.5197328,-90.1401611,no,none,WI,54410,1000,56367,USA,56367,Arpin,Wood County,44.5197328,-90.1401611,Wood County
northland-pines-school,Northland Pines Schools,Eagle River,Wisconsin,54521,18,,45.936189,-89.253088,no,none,WI,54521,4360,259328,USA,59478.89908,Eagle%20River,Vilas County,45.936189,-89.253088,Vilas County
ohauser-park,O'Hauser Park,Menasha,Wisconsin,54956,18,4,44.2096796,-88.5097109,no,none,WI,54956,23000,1757976,USA,76433.73913,Menasha,Winnebago County,44.2096796,-88.5097109,Winnebago County
oconto-falls-disc-golf-course,Oconto Falls Disc Golf Course,Oconto Falls,Wisconsin,54154,9,,44.8641497,-88.1321491,no,none,WI,54154,2640,145127,USA,54972.34848,Oconto%20Falls,Oconto County,44.8641497,-88.1321491,Oconto County
omro-disc-golf-course,Omro Disc Golf Course,Omro,Wisconsin,54963,9,3,44.0389825,-88.7297765,no,none,WI,54963,3610,221055,USA,61234.07202,Omro,Winnebago County,44.0389825,-88.7297765,Winnebago County
oostburg-high-school,Oostburg High School,Oostburg,Wisconsin,53070,9,,43.626397,-87.7880154,no,none,WI,53070,2350,160750,USA,68404.25532,Oostburg,Sheboygan County,43.626397,-87.7880154,Sheboygan County
pamperin-park,Pamperin Park Disc Golf Course,Howard,Wisconsin,54303,18,3,44.545156,-88.101182,no,none,WI,54303,13570,528617,USA,38954.82682,Howard,Brown County,44.545156,-88.101182,Brown County
perkins-park,Perkins Park,Green Bay,Wisconsin,54303,9,2,44.5368479,-88.053103,no,none,WI,54303,13570,528617,USA,38954.82682,Green%20Bay,Brown County,44.5368479,-88.053103,Brown County
panic-park,Panic Park,Wittenberg,Wisconsin,54499,9,,44.8407607,-89.1539022,no,none,WI,54499,1410,75793,USA,53753.90071,Wittenberg,Shawano County,44.8407607,-89.1539022,Shawano County
parkside-elementary-school,Parkside Elementary School,Wautoma,Wisconsin,54982,18,,44.0737083,-89.3093314,no,none,WI,54982,3420,175233,USA,51237.7193,Wautoma,Waushara County,44.0737083,-89.3093314,Waushara County
peterson-park,Peterson Park,Algoma,Wisconsin,54201,12,,44.6173105,-87.4350032,no,none,WI,54201,2570,132909,USA,51715.5642,Algoma,Kewaunee County,44.6173105,-87.4350032,Kewaunee County
picnic-hill-park,Picnic Hill Park,Two Rivers,Wisconsin,54241,12,2,44.1584028,-87.5550361,no,none,WI,54241,7140,393663,USA,55134.87395,Two%20Rivers,Manitowoc County,44.1584028,-87.5550361,Manitowoc County
pierce-park,Pierce Park,Appleton,Wisconsin,54914,9,4,44.252439,-88.4222126,no,none,WI,54914,15980,928628,USA,58111.88986,Appleton,Outagamie County,44.252439,-88.4222126,Outagamie County
pine-meadows,Pine Meadows,Eau Claire,Wisconsin,54701,9,,44.7741148,-91.4755873,no,none,WI,54701,18490,1392262,USA,75298.10708,Eau%20Claire,Eau Claire County,44.7741148,-91.4755873,Eau Claire County
uwec-campus-9,UWEC Campus 9,Eau Claire,Wisconsin,54701,9,2,44.7956253,-91.5039063,no,none,WI,54701,18490,1392262,USA,75298.10708,Eau%20Claire,Eau Claire County,44.7956253,-91.5039063,Eau Claire County
pine-park-disc-golf-course,Pine Park Disc Golf Course,Balsam Lake,Wisconsin,54810,9,5,45.4503279,-92.4559603,no,none,WI,54810,1180,69075,USA,58538.13559,Balsam%20Lake,Polk County,45.4503279,-92.4559603,Polk County
plamann-apple-creek-18,Plamann Apple Creek 18,Appleton,Wisconsin,54913,18,5,44.3288182,-88.3856148,no,none,WI,54913,11620,1265183,USA,108879.7762,Appleton,Outagamie County,44.3288182,-88.3856148,Outagamie County
plamann-meadowview-9,Plamann Meadowview 9,Appleton,Wisconsin,54913,9,3,44.240474,-88.385347,no,none,WI,54913,11620,1265183,USA,108879.7762,Appleton,Calumet County,44.240474,-88.385347,Calumet County
prescott-high-school,Prescott High School,Prescott,Wisconsin,54021,9,,44.7570531,-92.7893407,no,none,WI,54021,3350,293276,USA,87545.07463,Prescott,Pierce County,44.7570531,-92.7893407,Pierce County
pulaski-park-0,Pulaski Park,Pulaski,Wisconsin,54162,18,,44.672668,-88.2523505,no,none,WI,54162,4500,291751,USA,64833.55556,Pulaski,Brown County,44.672668,-88.2523505,Brown County
radier-disc-golf-medford-high-school,Raider Disc Golf at Medford High School,Medford,Wisconsin,54451,9,,45.1417057,-90.3653182,no,none,WI,54451,5480,320396,USA,58466.42336,Medford,Taylor County,45.1417057,-90.3653182,Taylor County
randolph-park-disc-golf-course-0,Randolph Park Disc Golf Course,Randolph,Wisconsin,53956,9,,43.4570381,-88.8034854,no,none,WI,53956,1550,94614,USA,61041.29032,Randolph,Dodge County,43.4570381,-88.8034854,Dodge County
red-arrow-park-0,Red Arrow Park,Abbotsford,Wisconsin,54405,3,,44.9476204,-90.330722,no,none,WI,54405,1400,78972,USA,56408.57143,Abbotsford,Clark County,44.9476204,-90.330722,Clark County
red-arrow-park,Red Arrow Park,Oshkosh,Wisconsin,54901,18,3,44.026529,-88.576674,no,none,WI,54901,15440,770159,USA,49880.76425,Oshkosh,Winnebago County,44.026529,-88.576674,Winnebago County
winnebago-county-park-green,Winnebago County Park Green,Oshkosh,Wisconsin,54901,18,3,44.0754104,-88.5325746,no,none,WI,54901,15440,770159,USA,49880.76425,Oshkosh,Winnebago County,44.0754104,-88.5325746,Winnebago County
winnebago-county-park-yellow,Winnebago County Park Yellow,Oshkosh,Wisconsin,54901,18,,44.0757059,-88.5351499,no,none,WI,54901,15440,770159,USA,49880.76425,Oshkosh,Winnebago County,44.0757059,-88.5351499,Winnebago County
redbird-disc-golf-course,Redbird Disc Golf Course,Darlington,Wisconsin,53530,9,,42.6830566,-90.1176258,no,none,WI,53530,2040,113188,USA,55484.31373,Darlington,Lafayette County,42.6830566,-90.1176258,Lafayette County
rib-lake-high-school,Rib Lake High School,Rib Lake,Wisconsin,54470,9,,45.3237379,-90.2062855,no,none,WI,54470,860,39041,USA,45396.51163,Rib%20Lake,Taylor County,45.3237379,-90.2062855,Taylor County
riegel-mammoth,Riegel Mammoth,Saint Croix Falls,Wisconsin,54024,9,,45.409137,-92.63005,no,none,WI,54024,2480,152851,USA,61633.46774,Saint%20Croix%20Falls,Polk County,45.409137,-92.63005,Polk County
ripley-park,Ripley Park,Cambridge,Wisconsin,53523,9,,43.002049,-89.0024679,no,none,WI,53523,2740,208546,USA,76111.67883,Cambridge,Jefferson County,43.002049,-89.0024679,Jefferson County
river-falls-disc-golf-course,River Falls Disc Golf Course,River Falls,Wisconsin,54022,9,3,44.8666449,-92.6094658,no,none,WI,54022,9980,759621,USA,76114.32866,River%20Falls,Saint Croix County,44.8666449,-92.6094658,St. Croix County
riverside-park-7,Riverside Park,Pittsville,Wisconsin,54466,9,,44.4422931,-90.1325342,no,none,WI,54466,1310,74736,USA,57050.38168,Pittsville,Wood County,44.4422931,-90.1325342,Wood County
sherwood-lake-and-campground-clark-county,Sherwood Lake and Campground,Pittsville,Wisconsin,54466,9,,44.4293097,-90.3715698,no,none,WI,54466,1310,74736,USA,57050.38168,Pittsville,Clark County,44.4293097,-90.3715698,Clark County
riversde-park,Riverside Park,Janesville,Wisconsin,53548,18,,42.7127664,-89.0400335,no,none,WI,53548,9170,495895,USA,54077.97165,Janesville,Rock County,42.7127664,-89.0400335,Rock County
riverside-park-disc-golf-course-1,Riverside Park Disc Golf Course,West Bend,Wisconsin,53095,18,,43.4201438,-88.1729262,no,none,WI,53095,14280,1100187,USA,77043.90756,West%20Bend,Washington,43.4201438,-88.1729262,Washington
riverside-park-disc-golf-course,Riverside Park Disc Golf Course,Berlin,Wisconsin,54923,9,3,43.9786919,-88.9495697,no,none,WI,54923,4380,225664,USA,51521.46119,Berlin,Green Lake County,43.9786919,-88.9495697,Green Lake County
robinson-park,Robinson Park,Wisconsin Rapids,Wisconsin,54494,9,3,44.3968182,-89.8039824,no,none,WI,54494,13810,781663,USA,56601.23099,Wisconsin%20Rapids,Wood County,44.3968182,-89.8039824,Wood County
south-wood-county-park,South Wood County Park,Wisconsin Rapids,Wisconsin,54494,12,2,44.3654839,-89.7326985,no,none,WI,54494,13810,781663,USA,56601.23099,Wisconsin%20Rapids,Wood County,44.3654839,-89.7326985,Wood County
rock-river-disc-golf-course,Rock River Disc Golf Course,Watertown,Wisconsin,53098,21,4,43.2093696,-88.7450125,no,none,WI,53098,5790,340404,USA,58791.70984,Watertown,Dodge County,43.2093696,-88.7450125,Dodge County
rockmans-woods-barron-high-school,Rockmans Woods at Barron High School,Barron,Wisconsin,54812,9,,45.3968878,-91.8433399,no,none,WI,54812,2930,130960,USA,44696.24573,Barron,Barron County,45.3968878,-91.8433399,Barron County
rohrs-wilderness-tours,Rohr's Wilderness Tours,Conover,Wisconsin,54519,13,,46.101774,-89.2472,no,none,WI,54519,610,32457,USA,53208.19672,Conover,Vilas County,46.101774,-89.2472,Vilas County
rome-corners-intermediate-school,Rome Corners Intermediate School,Oregon,Wisconsin,53575,5,,42.9179604,-89.390399,no,none,WI,53575,8220,799857,USA,97306.20438,Oregon,Dane County,42.9179604,-89.390399,Dane County
root-river-parkway,Root River Parkway,Greendale,Wisconsin,53129,18,,42.9283381,-88.0103502,no,none,WI,53129,7390,575053,USA,77815.0203,Greendale,,42.9283381,-88.0103502,
rotary-club-disc-golf-st-feriole-island-park,Rotary Club Disc Golf at St. Feriole Island Park,Prairie du Chien,Wisconsin,53821,18,,43.0514561,-91.1524352,no,none,WI,53821,3800,198294,USA,52182.63158,Prairie%20du%20Chien,Crawford County,43.0514561,-91.1524352,Crawford County
rowe-park,Rowe Park,Onalaska,Wisconsin,54650,9,,43.8733172,-91.2247506,no,none,WI,54650,12390,972018,USA,78451.81598,Onalaska,La Crosse County,43.8733172,-91.2247506,La Crosse County
sandy-point-resort-disc-golf,Sandy Point Resort Disc Golf,Lac Du Flambeau,Wisconsin,54538,27,5,45.905342,-89.9849958,no,none,WI,54538,1310,66150,USA,50496.18321,Lac%20Du%20Flambeau,Vilas County,45.905342,-89.9849958,Vilas County
schuster-park,Schuster Park,Neillsville,Wisconsin,54456,15,,44.5549683,-90.5891983,no,none,WI,54456,2700,140978,USA,52214.07407,Neillsville,Clark County,44.5549683,-90.5891983,Clark County
sheboygan-county-marsh-park,Sheboygan County Marsh Park,Elkhart Lake,Wisconsin,53020,18,,43.8487925,-88.0473501,no,none,WI,53020,1840,166283,USA,90371.19565,Elkhart%20Lake,Sheboygan County,43.8487925,-88.0473501,Sheboygan County
silver-birch-ranch,Silver Birch Ranch,White Lake,Wisconsin,54491,9,,45.247709,-88.752606,no,none,WI,54491,720,33002,USA,45836.11111,White%20Lake,Langlade County,45.247709,-88.752606,Langlade County
sister-bay-sports-complex,Sister Bay Sports Complex,Sister Bay,Wisconsin,54234,9,,45.18485,-87.1257757,no,none,WI,54234,1200,132563,USA,110469.1667,Sister%20Bay,Door County,45.18485,-87.1257757,Door County
somerset-disc-golf-course,Somerset Disc Golf Course,Somerset,Wisconsin,54025,18,,45.1318801,-92.6586197,no,none,WI,54025,3670,263844,USA,71892.09809,Somerset,Saint Croix County,45.1318801,-92.6586197,St. Croix County
spassland-disc-golf-course,Spassland Disc Golf Course,Germantown,Wisconsin,53022,9,2,43.1998016,-88.109217,no,none,WI,53022,10230,849341,USA,83024.53568,Germantown,Waukesha County,43.1998016,-88.109217,Waukesha County
spooner-high-school-disc-golf-course,Spooner High School Disc Golf Course,Spooner,Wisconsin,54801,9,,45.8423206,-91.8958832,no,none,WI,54801,3270,181870,USA,55617.737,Spooner,Washburn County,45.8423206,-91.8958832,Washburn County
stockton-park-dgc,Stockton Park Disc Golf Course,Custer,Wisconsin,54423,9,,44.4974157,-89.425964,no,none,WI,54423,1140,83810,USA,73517.54386,Custer,Portage County,44.4974157,-89.425964,Portage County
stoney-creek-disc-golf-course,Stoney Creek Disc Golf at Marie Krause Park,Fredonia,Wisconsin,53021,18,,43.4678727,-87.9588722,no,none,WI,53021,2330,170186,USA,73041.20172,Fredonia,Ozaukee County,43.4678727,-87.9588722,Ozaukee County
sugar-creek-park-disc-golf-course,Sugar Creek Park Disc Golf Course,Gardner,Wisconsin,54204,18,5,44.7874315,-87.6587295,no,none,WI,54204,940,64648,USA,68774.46809,Gardner,Door County,44.7874315,-87.6587295,Door County
telemark-resort-disc-golf-course,Telemark Resort Disc Golf Course,Cable,Wisconsin,54821,24,4,46.1901602,-91.2477421,no,none,WI,54821,760,46611,USA,61330.26316,Cable,Bayfield County,46.1901602,-91.2477421,Bayfield County
telulah-park,Telulah Park,Appleton,Wisconsin,54915,9,2,44.2622127,-88.3810355,no,none,WI,54915,21610,1451845,USA,67183.94262,Appleton,Outagamie County,44.2622127,-88.3810355,Outagamie County
tendick-nature-park,Tendick Nature Park,Saukville,Wisconsin,53080,18,4,43.4205678,-87.9541606,no,none,WI,53080,2910,221687,USA,76181.09966,Saukville,Ozaukee County,43.4205678,-87.9541606,Ozaukee County
pines-cashton,The Pines at Cashton,Cashton,Wisconsin,54619,9,,43.73868,-90.787968,no,none,WI,54619,1490,77374,USA,51928.85906,Cashton,Monroe County,43.73868,-90.787968,Monroe County
waupaca-high-school-disc-golf-course,The WEDGE,Waupaca,Wisconsin,54981,9,,44.356765,-89.10061,no,none,WI,54981,7480,458777,USA,61333.82353,Waupaca,Waupaca County,44.356765,-89.10061,Waupaca County
three-lakes-high-school,Three Lakes High School,Three Lakes,Wisconsin,54562,9,,45.7944488,-89.1670989,no,none,WI,54562,1050,69503,USA,66193.33333,Three%20Lakes,Oneida County,45.7944488,-89.1670989,Oneida County
tjader-acres-disc-golf-course,Tjader Acres Disc Golf Course,Siren,Wisconsin,54872,20,,45.7789363,-92.430774,no,none,WI,54872,1300,97697,USA,75151.53846,Siren,Burnett County,45.7789363,-92.430774,Burnett County
tomah-va-medical-center,Tomah VA Medical Center,Tomah,Wisconsin,54660,3,,44.0036157,-90.4934495,no,none,WI,54660,7790,431113,USA,55341.84852,Tomah,Monroe County,44.0036157,-90.4934495,Monroe County
tower-ridge-2,Tower Ridge 2,Eau Claire,Wisconsin,54720,18,3,44.8220988,-91.3608187,no,none,WI,54720,4150,276019,USA,66510.60241,Eau%20Claire,Eau Claire County,44.8220988,-91.3608187,Eau Claire County
traeger-elementary-school,Traeger Elementary School,Oshkosh,Wisconsin,54904,9,,43.9991307,-88.6098244,no,none,WI,54904,11270,947645,USA,84085.62555,Oshkosh,Winnebago County,43.9991307,-88.6098244,Winnebago County
triangle-sports-area,Triangle Sports Area,Green Bay,Wisconsin,54311,18,3,44.510113,-87.95075,no,none,WI,54311,17610,1360711,USA,77269.22203,Green%20Bay,Brown County,44.510113,-87.95075,Brown County
uw-green-bay,UW - Green Bay,Green Bay,Wisconsin,54311,9,4,44.5312764,-87.9237615,no,none,WI,54311,17610,1360711,USA,77269.22203,Green%20Bay,Brown County,44.5312764,-87.9237615,Brown County
tyrol-basin-disc-golf-course,Tyrol Basin Disc Golf Course,Mt. Horeb,Wisconsin,53572,18,,43.0445285,-89.7841088,no,none,WI,53572,5120,462992,USA,90428.125,Mt.%20Horeb,Dane County,43.0445285,-89.7841088,Dane County
uw-campus-platteville,UW Campus-Platteville,Platteville,Wisconsin,53818,18,,42.7323728,-90.4871294,no,none,WI,53818,5420,306409,USA,56533.02583,Platteville,Grant County,42.7323728,-90.4871294,Grant County
westview-park,Westview Park,Platteville,Wisconsin,53818,9,,42.7416785,-90.491828,no,none,WI,53818,5420,306409,USA,56533.02583,Platteville,Grant County,42.7416785,-90.491828,Grant County
uw-bc-campus-greens,UW-BC Campus Greens,Rice Lake,Wisconsin,54868,18,5,45.4832771,-91.7465474,no,none,WI,54868,7810,444825,USA,56955.82586,Rice%20Lake,Barron County,45.4832771,-91.7465474,Barron County
vallarta-ast-disc-golf-course,Vallarta-Ast Disc Golf Course,Deforest,Wisconsin,53532,27,5,43.1767878,-89.3155844,no,none,WI,53532,7880,623287,USA,79097.33503,Deforest,Dane County,43.1767878,-89.3155844,Dane County
valley-view-park-0,Valley View Park,New Berlin,Wisconsin,53151,18,3,42.952908,-88.0920509,no,none,WI,53151,17460,1527751,USA,87500.05727,New%20Berlin,Waukesha County,42.952908,-88.0920509,Waukesha County
vaughn-monson-memorial,Vaughn Monson Memorial,Reeve,Wisconsin,54005,10,,45.2385734,-92.1260168,no,none,WI,54005,1500,83448,USA,55632,Reeve,Barron County,45.2385734,-92.1260168,Barron County
vernon-disc-golf-course,Vernon Disc Golf Course,Big Bend,Wisconsin,53103,5,,42.8811247,-88.2472427,no,none,WI,53103,1990,161611,USA,81211.55779,Big%20Bend,Waukesha County,42.8811247,-88.2472427,Waukesha County
veteran-hills,Veteran Hills,Viroqua,Wisconsin,54665,18,5,43.5452944,-90.8826822,no,none,WI,54665,4000,218498,USA,54624.5,Viroqua,Vernon County,43.5452944,-90.8826822,Vernon County
village-park,Village Park,Sussex,Wisconsin,53089,18,4,43.129782,-88.233358,no,none,WI,53089,9830,869137,USA,88416.78535,Sussex,Waukesha County,43.129782,-88.233358,Waukesha County
wales-community-park,Wales Community Park,Wales,Wisconsin,53183,18,2,42.9985969,-88.3775667,no,none,WI,53183,1600,167532,USA,104707.5,Wales,Waukesha County,42.9985969,-88.3775667,Waukesha County
warp-disc-golf,WARP Disc Golf,Waupun,Wisconsin,53963,9,5,43.642918,-88.756783,no,none,WI,53963,5460,326166,USA,59737.36264,Waupun,Fond du Lac County,43.642918,-88.756783,Fond du Lac County
westfield-high-school,Westfield High School,Westfield,Wisconsin,53964,18,,43.8951379,-89.4896898,no,none,WI,53964,1720,92543,USA,53804.06977,Westfield,Marquette County,43.8951379,-89.4896898,Marquette County
weston-school-distict-disc-golf,Weston School District Disc Golf,Cazenovia,Wisconsin,53924,9,,43.4801539,-90.1909782,no,none,WI,53924,620,29630,USA,47790.32258,Cazenovia,Sauk County,43.4801539,-90.1909782,Sauk County
wheatland-central-school,Wheatland Central School,Burlington,Wisconsin,53105,9,,42.575346,-88.25753,no,none,WI,53105,14770,1103318,USA,74699.9323,Burlington,Kenosha County,42.575346,-88.25753,Kenosha County
white-pine-20,White Pine 2.0,Birchwood,Wisconsin,54817,18,,45.6580438,-91.5558996,no,none,WI,54817,1150,77060,USA,67008.69565,Birchwood,Washburn County,45.6580438,-91.5558996,Washburn County
wil-o-way-grant-course,Wil-O-Way Grant Disc Golf Course,South Milwaukee,Wisconsin,53172,3,,42.9255556,-87.8488889,no,none,WI,53172,10500,548641,USA,52251.52381,South%20Milwaukee,,42.9255556,-87.8488889,
wil-o-way-underwood-disc-golf-course,Wil-O-Way Underwood Disc Golf Course,Wauwatosa,Wisconsin,53226,3,,43.0533252,-88.0408837,no,none,WI,53226,10090,867599,USA,85986.02577,Wauwatosa,,43.0533252,-88.0408837,
wildapple-disc-golf,Wildapple Disc Golf,Osseo,Wisconsin,54758,27,4,44.500117,-91.199687,no,none,WI,54758,2220,119921,USA,54018.46847,Osseo,Trempealeau County,44.500117,-91.199687,Trempealeau County
wilderness-dgc,Wilderness Disc Golf Course,Montello,Wisconsin,53949,18,,43.6938143,-89.3264385,no,none,WI,53949,2930,150581,USA,51392.83276,Montello,Marquette County,43.6938143,-89.3264385,Marquette County
winter-park,Winter Park,Kewaunee,Wisconsin,54216,27,5,44.459461,-87.559558,no,none,WI,54216,2990,180590,USA,60397.99331,Kewaunee,Kewaunee County,44.459461,-87.559558,Kewaunee County
woodville-disc-golf-course,Woodville Disc Golf Course,Woodville,Wisconsin,54028,9,,44.9530206,-92.2912993,no,none,WI,54028,1240,76070,USA,61346.77419,Woodville,Saint Croix County,44.9530206,-92.2912993,St. Croix County
yellow-banks-disc-golf-course,Yellow Banks Disc Golf Course,Weston,Wisconsin,54476,12,3,44.9256951,-89.5750437,no,none,WI,54476,9830,642773,USA,65388.9115,Weston,Marathon County,44.9256951,-89.5750437,Marathon County
archer-disc-golf-course,Archer Disc Golf Course,Cheyenne,Wyoming,82009,18,,41.1534802,-104.655528,no,none,WY,82009,17060,1518870,USA,89031.06682,Cheyenne,Laramie County,41.1534802,-104.655528,Laramie County
bar-nunn-disc-golf-course,Bar Nunn Disc Golf Course,Bar Nunn,Wyoming,82601,9,,42.8648855,-106.30648,no,none,WY,82601,11670,830769,USA,71188.43188,Bar%20Nunn,Natrona County,42.8648855,-106.30648,Natrona County
bullskae-alley-disc-golf-course,Bullsnake Alley Disc Golf Course,Casper,Wyoming,82601,18,,42.8648855,-106.30648,no,none,WY,82601,11670,830769,USA,71188.43188,Casper,Natrona County,42.8648855,-106.30648,Natrona County
casper-disc-golf-course,Casper Disc Golf Course,Casper,Wyoming,82601,18,4,42.8648855,-106.30648,no,none,WY,82601,11670,830769,USA,71188.43188,Casper,Natrona County,42.8648855,-106.30648,Natrona County
buffalo-community-disc-golf-course,Buffalo Community Disc Golf Course,Buffalo,Wyoming,82834,9,,44.3325892,-106.6912683,no,none,WY,82834,3650,264672,USA,72512.87671,Buffalo,Johnson County,44.3325892,-106.6912683,Johnson County
central-wy-college-disc-golf-course,Central WY College Disc Golf Course,Riverton,Wyoming,82501,18,,43.0304794,-108.426918,no,none,WY,82501,7630,451790,USA,59212.31979,Riverton,Fremont County,43.0304794,-108.426918,Fremont County
sunset-park-disc-golf-course-0,Sunset Park Disc Golf Course,Riverton,Wyoming,82501,9,,43.034014,-108.3806104,no,none,WY,82501,7630,451790,USA,59212.31979,Riverton,Fremont County,43.034014,-108.3806104,Fremont County
deer-field-washington-park,Deer Field at Washington Park,Rawlins,Wyoming,82301,9,,41.7927513,-107.252098,no,none,WY,82301,3790,254515,USA,67154.35356,Rawlins,Carbon County,41.7927513,-107.252098,Carbon County
douglas-community-dgc,Douglas Community Disc Golf Course,Douglas,Wyoming,82633,9,,42.736391,-105.3719887,no,none,WY,82633,4530,435288,USA,96090.06623,Douglas,Converse County,42.736391,-105.3719887,Converse County
