id_x,name_x,city,county,Area_name,State,country,holeCount,rating,latitude,longitude,zipcode,PopDensity,total_pop,total_income,avg_income,MedianHHIncome
univ-ala-huntsville-uah,Univ. of Ala. Huntsville (UAH),Huntsville,Madison County,"Madison County, AL",AL,USA,18,,34.725130799999995,-86.63989509999999,35805,446.06199999999995,7820,218090,27888.7468,67810.0
chapman-pines-disc-golf-course,Chapman Pines Disc Golf Course,Huntsville,Madison County,"Madison County, AL",AL,USA,18,,34.773416499999996,-86.5473357,35811,446.06199999999995,12780,824683,64529.18622999999,67810.0
indian-creek-disc-golf-course,Indian Creek Disc Golf Course,Huntsville,Madison County,"Madison County, AL",AL,USA,20,3.0,34.7345,-86.703071,35806,446.06199999999995,12190,919055,75394.17555,67810.0
john-hunt-park,John Hunt Park,Huntsville,Madison County,"Madison County, AL",AL,USA,18,1.0,34.6897827,-86.5875803,35802,446.06199999999995,11470,1099678,95874.28073,67810.0
logan-park,Kent Robertson Park,Huntsville,Madison County,"Madison County, AL",AL,USA,6,,34.6582711,-86.5807626,35802,446.06199999999995,11470,1099678,95874.28073,67810.0
mastin-lake,Mastin Lake,Huntsville,Madison County,"Madison County, AL",AL,USA,18,3.0,34.7712563,-86.61595140000001,35810,446.06199999999995,13430,472617,35191.13924,67810.0
monte-sano-state-park,Monte Sano State Park,Huntsville,Madison County,"Madison County, AL",AL,USA,18,4.0,34.7399425,-86.5118155,35801,446.06199999999995,10480,1320028,125956.8702,67810.0
redstone-arsenal,Redstone Arsenal,Huntsville,Madison County,"Madison County, AL",AL,USA,21,4.0,34.695084200000004,-86.6510329,35808,446.06199999999995,430,41463,96425.5814,67810.0
southside-park-0,Southside Park,Huntsville,Madison County,"Madison County, AL",AL,USA,18,,34.5998105,-86.54593100000001,35803,446.06199999999995,13730,1108672,80748.14275,67810.0
athens-state-university,Athens State University,Athens,Limestone County,"Limestone County, AL",AL,USA,9,,34.8055801,-86.9645309,35611,166.183,10330,514537,49809.970960000006,70850.0
sportsplex,Sportsplex,Athens,Limestone County,"Limestone County, AL",AL,USA,19,4.0,34.8144585,-86.941128,35611,166.183,10330,514537,49809.970960000006,70850.0
greenbrier-woods,Greenbrier Woods,Madison,Limestone County,"Limestone County, AL",AL,USA,9,,34.7109417,-86.80508640000001,35756,166.183,9130,823429,90189.37568,70850.0
auburn-university-montgomery-aum,Auburn University Montgomery (AUM),Montgomery,Montgomery County,"Montgomery County, AL",AL,USA,22,,32.3697457,-86.17665840000001,36117,289.374,22550,1696025,75211.75166000001,49607.0
major-creek-crossing,Major Creek Crossing,Montgomery,Montgomery County,"Montgomery County, AL",AL,USA,10,1.0,32.3898033,-86.3947661,36109,289.374,11060,553570,50051.53707,49607.0
baker-high-school,Baker High School,Mobile,Mobile County,"Mobile County, AL",AL,USA,9,,30.6695103,-88.25222149999999,36608,337.276,15650,1313695,83942.17252000001,50871.0
langan-municipal-park,Langan Municipal Park,Mobile,Mobile County,"Mobile County, AL",AL,USA,19,3.0,30.7062075,-88.1596322,36608,337.276,15650,1313695,83942.17252000001,50871.0
municipal-red,Municipal Red Disc Golf Course,Mobile,Mobile County,"Mobile County, AL",AL,USA,18,,30.6986962,-88.18445600000001,36608,337.276,15650,1313695,83942.17252000001,50871.0
spring-hill-college-disc-golf-course,Spring Hill College Disc Golf Course,Mobile,Mobile County,"Mobile County, AL",AL,USA,18,,30.6915278,-88.137679,36608,337.276,15650,1313695,83942.17252000001,50871.0
university-south-alabama,University of South Alabama,Mobile,Mobile County,"Mobile County, AL",AL,USA,18,,30.6959406,-88.184236,36608,337.276,15650,1313695,83942.17252000001,50871.0
chickasabogue-county-park-new-ridge,Chickasabogue County Park - New Ridge,Eight Mile,Mobile County,"Mobile County, AL",AL,USA,18,,30.779217600000003,-88.1072892,36613,337.276,4680,178405,38120.7265,50871.0
chickasabogue-county-park,Chickasabogue County Park - Original,Eight Mile,Mobile County,"Mobile County, AL",AL,USA,18,4.0,30.779217600000003,-88.1072892,36613,337.276,4680,178405,38120.7265,50871.0
university-mobile-disc-golf-course,University of Mobile Disc Golf Course,Eight Mile,Mobile County,"Mobile County, AL",AL,USA,18,,30.7937662,-88.1319775,36613,337.276,4680,178405,38120.7265,50871.0
chickasaw-community-park,Chickasaw Community Park,Chickasaw,Mobile County,"Mobile County, AL",AL,USA,18,4.0,30.76483,-88.07426509999999,36611,337.276,2450,79025,32255.102039999998,50871.0
citronelle-municipal-park,Citronelle Municipal Park,Citronelle,Mobile County,"Mobile County, AL",AL,USA,18,5.0,31.066846999999996,-88.3166768,36522,337.276,2720,129102,47463.97059,50871.0
cottage-hill-park,Cottage Hill Park,Mobile,Mobile County,"Mobile County, AL",AL,USA,18,3.0,30.656448699999995,-88.1858075,36695,337.276,21810,1495936,68589.45438,50871.0
creola-city-park,Creola City Park,Creola,Mobile County,"Mobile County, AL",AL,USA,18,,30.8920993,-88.0378195,36525,337.276,810,44403,54818.518520000005,50871.0
hurricane-alley-discgolfcourse,Hurricane Alley Disc Golf Course,Irvington,Mobile County,"Mobile County, AL",AL,USA,9,,30.6986962,-88.18445600000001,36544,337.276,4400,188446,42828.636360000004,50871.0
mrag-disc-golf-course,MRAG Disc Golf Course,Mobile,Mobile County,"Mobile County, AL",AL,USA,18,,30.6986962,-88.18445600000001,36618,337.276,7560,309460,40933.86243,50871.0
semmes-middle-school,Semmes Middle School,Semmes,Mobile County,"Mobile County, AL",AL,USA,9,,30.7860988,-88.29127270000001,36575,337.276,8660,458579,52953.69515,50871.0
admiral,The Admiral,Semmes,Mobile County,"Mobile County, AL",AL,USA,18,,30.751592699999996,-88.2351695,36575,337.276,8660,458579,52953.69515,50871.0
springhill-hobbit-disc-golf-course,Springhill Hobbit Disc Golf Course,Mobile,Mobile County,"Mobile County, AL",AL,USA,18,1.0,30.6986962,-88.18445600000001,36607,337.276,2500,157305,62922.0,50871.0
steele-creek,Steele Creek,Satsuma,Mobile County,"Mobile County, AL",AL,USA,9,,30.8627794,-88.0666769,36572,337.276,2960,187881,63473.31081,50871.0
bowers-park,Bowers Park,Tuscaloosa,Tuscaloosa County,"Tuscaloosa County, AL",AL,USA,18,4.0,33.1771041,-87.5113813,35405,156.015,18530,928260,50094.98111,56610.0
lakeview-country-club,Lakeview Country Club,McCalla,Tuscaloosa County,"Tuscaloosa County, AL",AL,USA,18,5.0,33.2810418,-87.1391386,35111,156.015,7290,481018,65983.26475,56610.0
ol-colony-disc-golf-course,Ol' Colony Disc Golf Course,Tuscaloosa,Tuscaloosa County,"Tuscaloosa County, AL",AL,USA,18,,33.2568198,-87.5373611,35406,156.015,6970,1011606,145137.1593,56610.0
palmore-park,Palmore Park,Tuscaloosa,Tuscaloosa County,"Tuscaloosa County, AL",AL,USA,18,,33.1792309,-87.6054429,35401,156.015,9970,356339,35741.12337,56610.0
hangar,The Hangar at Robert Cardinal Park,Tuscaloosa,Tuscaloosa County,"Tuscaloosa County, AL",AL,USA,18,,33.2235187,-87.6117253,35473,156.015,7250,447488,61722.48276,56610.0
brush-creek-park,Brush Creek Park,Waterloo,Lauderdale County,"Lauderdale County, AL",AL,USA,18,,34.9039299,-87.98813740000001,35677,138.66299999999998,710,30781,43353.52113,52293.0
faith-church,Faith Church,Florence,Lauderdale County,"Lauderdale County, AL",AL,USA,3,,34.8434384,-87.59981040000001,35634,138.66299999999998,4560,359335,78801.53509,52293.0
golden-bear-dgc,Golden Bear DGC,Lexington,Lauderdale County,"Lauderdale County, AL",AL,USA,9,,34.96925,-87.3711316,35648,138.66299999999998,1570,80219,51094.904460000005,52293.0
joe-wheeler-state-park,Joe Wheeler State Park,Rogersville,Lauderdale County,"Lauderdale County, AL",AL,USA,18,,34.8256425,-87.2947417,35652,138.66299999999998,3470,204063,58807.780979999996,52293.0
lakeside-disc-golf-veterans-memorial-park,Lakeside Disc Golf at Veterans Memorial Park,Florence,Lauderdale County,"Lauderdale County, AL",AL,USA,18,5.0,34.811336299999994,-87.6229231,35630,138.66299999999998,12550,574613,45785.89641,52293.0
mcfarland-park-disc-golf,McFarland Park Disc Golf,Florence,Lauderdale County,"Lauderdale County, AL",AL,USA,18,4.0,34.7838951,-87.684,35630,138.66299999999998,12550,574613,45785.89641,52293.0
burnt-corn-creek-park,Burnt Corn Creek Park,Brewton,Escambia County,"Escambia County, AL",AL,USA,9,4.0,31.1538647,-87.0857914,36426,39.497,5590,262530,46964.22182,41212.0
camp-127,Camp 1:27,Clanton,Chilton County,"Chilton County, AL",AL,USA,18,4.0,32.849250899999994,-86.51573909999999,35046,63.403999999999996,2320,144501,62284.91379,52693.0
clanton-disc-golf-course,Clanton Disc Golf Course,Clanton,Chilton County,"Chilton County, AL",AL,USA,18,4.0,32.8434961,-86.62691679999999,35045,63.403999999999996,5570,279193,50124.41652,52693.0
capital-city-disc-golf-course-0,Capital City Disc Golf Course,St. Stephens,Washington County,"Washington County, AL",AL,USA,18,,31.5561333,-88.0376136,36569,15.407,310,17037,54958.06452000001,36346.0
lake-ellis-disc-golf-course,Lake Ellis Disc Golf Course,Chatom,Washington County,"Washington County, AL",AL,USA,18,,31.4651653,-88.25445570000001,36518,15.407,1010,65631,64981.188120000006,36346.0
casture-pattle-dgc,Casture Pattle Disc Golf Course,Lanett,Chambers County,"Chambers County, AL",AL,USA,18,4.0,32.8475631,-85.2552697,36863,56.70399999999999,4620,186669,40404.54545,39318.0
choccolocco-park,Choccolocco Park,Oxford,Calhoun County,"Calhoun County, AL",AL,USA,18,,33.600643299999994,-85.7865571,36203,189.972,8400,446148,53112.85714,50259.0
jacksonville-community-disc-golf-course,Jacksonville Community Disc Golf Course,Jacksonville,Calhoun County,"Calhoun County, AL",AL,USA,9,1.0,33.811339399999994,-85.772768,36265,189.972,7620,385187,50549.47507,50259.0
clay-disc-golf-course,Clay Disc Golf Course,Clay,Jefferson County,"Jefferson County, AL",AL,USA,21,,33.7142894,-86.57751040000001,35126,593.815,9540,510996,53563.52201,57802.0
pinson-bicentennial-park,Pinson Bicentennial Park,Pinson,Jefferson County,"Jefferson County, AL",AL,USA,18,,33.68376,-86.68419399999999,35126,593.815,9540,510996,53563.52201,57802.0
disc-golf-kymulga,Disc Golf Kymulga,Childersburg,Jefferson County,"Jefferson County, AL",AL,USA,18,,33.6302375,-86.6022886,35044,593.815,3110,139751,44936.01286,57802.0
george-ward-park,George Ward Park,Birmingham,Jefferson County,"Jefferson County, AL",AL,USA,24,4.0,33.4878408,-86.8199633,35205,593.815,7590,493898,65072.200260000005,57802.0
rustic-youth-camp,Greg Carter Memorial Course,Russellville,Jefferson County,"Jefferson County, AL",AL,USA,18,,33.6373544,-86.59688009999999,35653,593.815,4410,200184,45393.19728,57802.0
greg-carter-memorial-disc-golf-course,Greg Carter Memorial Disc Golf Course,Trussville,Jefferson County,"Jefferson County, AL",AL,USA,18,4.0,33.6373544,-86.59688009999999,35173,593.815,13140,1206986,91855.85997,57802.0
john-lemaster-memorial-dgc,John Lemaster Memorial Disc Golf Course,Trussville,Jefferson County,"Jefferson County, AL",AL,USA,18,5.0,33.6302375,-86.6022886,35173,593.815,13140,1206986,91855.85997,57802.0
magnolia-links,Magnolia Links,Mount Olive,Jefferson County,"Jefferson County, AL",AL,USA,18,4.0,33.6356716,-86.86580119999999,35117,593.815,2710,180055,66440.95941,57802.0
spring-street-disc-golf-course,Spring Street Disc Golf Course,Adamsville,Jefferson County,"Jefferson County, AL",AL,USA,9,,33.5973369,-86.9588714,35005,593.815,3190,130555,40926.33229,57802.0
daphne-central-park,Daphne Central Park,Daphne,Baldwin County,"Baldwin County, AL",AL,USA,18,5.0,30.6488356,-87.9027959,36526,130.903,15800,1209247,76534.62025,71135.0
fairhope-municipal-park,Fairhope Municipal Park,Fairhope,Baldwin County,"Baldwin County, AL",AL,USA,20,5.0,30.524033399999997,-87.912181,36532,130.903,14800,1416766,95727.43243,71135.0
faulkner-state-community-college,Faulkner State Community College,Bay Minette,Baldwin County,"Baldwin County, AL",AL,USA,18,,30.8516838,-87.77735600000001,36507,130.903,8040,411709,51207.587060000005,71135.0
first-baptist-church-robertsdale,First Baptist Church of Robertsdale,Robertsdale,Baldwin County,"Baldwin County, AL",AL,USA,9,,30.547285100000003,-87.7139716,36567,130.903,5880,285120,48489.79592,71135.0
live-oak-landing,Live Oak Landing,Stockton,Baldwin County,"Baldwin County, AL",AL,USA,18,,30.9587292,-87.8707645,36579,130.903,690,39293,56946.37681,71135.0
oscar-johnson-park,Oscar Johnson Park,Silverhill,Baldwin County,"Baldwin County, AL",AL,USA,5,,30.546169300000003,-87.7363276,36576,130.903,2130,113199,53145.07042,71135.0
osprey-disc-golf-course,Osprey Disc Golf Course,Orange Beach,Baldwin County,"Baldwin County, AL",AL,USA,9,3.0,30.294119199999997,-87.5485099,36561,130.903,4160,402629,96785.81731,71135.0
graham-creek-pecan-hollow,Pecan Hollow at Graham Creek Nature Preserve,Foley,Baldwin County,"Baldwin County, AL",AL,USA,18,5.0,30.347877,-87.6325522,36542,130.903,6970,451137,64725.53802000001,71135.0
stapleton-school-disc-golf-course,Stapleton School Disc Golf Course,Stapleton,Baldwin County,"Baldwin County, AL",AL,USA,9,,30.6488356,-87.9027959,36578,130.903,870,53033,60957.471260000006,71135.0
prairie-graham-creek-nature-preserve,The Prairie at Graham Creek Nature Preserve,Foley,Baldwin County,"Baldwin County, AL",AL,USA,18,5.0,30.348520299999997,-87.61774390000001,36535,130.903,14000,673450,48103.57143,71135.0
preserve-graham-creek-nature-preserve,The Preserve at Graham Creek Nature Preserve,Foley,Baldwin County,"Baldwin County, AL",AL,USA,18,5.0,30.347877,-87.6325522,36535,130.903,14000,673450,48103.57143,71135.0
diamond-disc-golf,Diamond Disc Golf,Cottonwood,Houston County,"Houston County, AL",AL,USA,9,,31.0699391,-85.37537009999998,36320,179.972,1360,56416,41482.35294,54391.0
taylor-disc-golf-course,Taylor Disc Golf Course,Taylor,Houston County,"Houston County, AL",AL,USA,9,,31.1605999,-85.4685021,36301,179.972,15550,750238,48246.816719999995,54391.0
eastgate-park,The Oaks at Eastgate Park,Ashford,Houston County,"Houston County, AL",AL,USA,18,,31.160526500000003,-85.3202995,36312,179.972,2480,127076,51240.32258,54391.0
elkahatchee-state-park,Elkahatchee State Park,Alexander City,Tallapoosa County,"Tallapoosa County, AL",AL,USA,9,3.0,32.926169,-85.9663895,35010,56.713,7840,410413,52348.596939999996,46654.0
fairview-park-disc-golf-course,Fairview Park Disc Golf Course,Fairview,Cullman County,"Cullman County, AL",AL,USA,18,3.0,34.2530802,-86.68875030000001,35058,112.015,4230,235723,55726.47754,51844.0
heritage-park-1,Heritage Park,Cullman,Cullman County,"Cullman County, AL",AL,USA,18,4.0,34.15642929999999,-86.842815,35055,112.015,8060,452074,56088.58561,51844.0
wallace-state-community-college,Wallace State Community College,Hanceville,Cullman County,"Cullman County, AL",AL,USA,18,,34.059845,-86.7695439,35057,112.015,5330,312812,58688.93057999999,51844.0
flying-dragon-disc-golf-course,Flying Dragon Disc Golf Course,Decatur,Morgan County,"Morgan County, AL",AL,USA,18,,34.5658725,-87.04087750000001,35603,205.618,14270,977588,68506.51717,55688.0
patriot-hills-0,Patriot Hills,Somerville,Morgan County,"Morgan County, AL",AL,USA,10,,34.4731491,-86.798612,35670,205.618,3190,175126,54898.4326,55688.0
quail-creek-one-disc-golf-course,Quail Creek One Disc Golf Course,Hartselle,Morgan County,"Morgan County, AL",AL,USA,18,,34.3867761,-86.8659449,35640,205.618,10810,656758,60754.6716,55688.0
sparkman-park-lakeside,Sparkman Park - Lakeside,Hartselle,Morgan County,"Morgan County, AL",AL,USA,18,,34.427332,-86.93580909999999,35640,205.618,10810,656758,60754.6716,55688.0
sparkman-park,Sparkman Park - Original,Hartselle,Morgan County,"Morgan County, AL",AL,USA,18,2.0,34.4276961,-86.9354237,35640,205.618,10810,656758,60754.6716,55688.0
outback,The Outback at Central Park Baptist,Decatur,Morgan County,"Morgan County, AL",AL,USA,9,,34.5815254,-87.0202958,35601,205.618,13500,659712,48867.55556,55688.0
fort-rucker-flying-disc-golf-course,Fort Rucker Flying Disc Golf Course,Fort Rucker,Dale County,"Dale County, AL",AL,USA,18,5.0,31.335895500000003,-85.7051467,36362,87.775,1400,74744,53388.57143,48493.0
freedom-hills-disc-golf-course,Freedom Hills Disc Golf Course,Red Bay,Franklin County,"Franklin County, AL",AL,USA,9,,34.440105700000004,-88.1128152,35582,49.765,1620,88251,54475.92593,40448.0
gattman-park,Gattman Park,Muscle Shoals,Colbert County,"Colbert County, AL",AL,USA,9,,34.738670500000005,-87.65804809999999,35661,91.956,7940,504595,63551.007560000005,54185.0
ha-alexander-park,H.A. Alexander Park,Moulton,Lawrence County,"Lawrence County, AL",AL,USA,18,,34.4815342,-87.3062929,35650,48.027,5450,274852,50431.55963,48924.0
honda-park-disc-golf-course,Honda Park Disc Golf Course,Lincoln,Talladega County,"Talladega County, AL",AL,USA,18,,33.6059757,-86.12589109999999,35096,109.348,3450,187502,54348.4058,44802.0
shocco-springs,Shocco Springs,Talladega,Talladega County,"Talladega County, AL",AL,USA,9,,33.4560905,-86.13885570000001,35160,109.348,9610,410515,42717.48179,44802.0
inverness-disc-golf-park,Inverness Disc Golf Park,Birmingham,Shelby County,"Shelby County, AL",AL,USA,18,4.0,33.4183388,-86.71488670000001,35242,269.14599999999996,25910,3749843,144725.7044,88444.0
oliver-park-disc-golf-course,Oliver Park Disc Golf Course,Calera,Shelby County,"Shelby County, AL",AL,USA,18,,33.0947617,-86.7659345,35040,269.14599999999996,7880,451614,57311.42132,88444.0
university-montevallo,University of Montevallo,Montevallo,Shelby County,"Shelby County, AL",AL,USA,18,,33.106718699999995,-86.86541679999999,35115,269.14599999999996,5350,254473,47565.04673,88444.0
veterans-park-dgc-2,Veterans Park DGC,Alabaster,Shelby County,"Shelby County, AL",AL,USA,18,,33.1865441,-86.8281571,35007,269.14599999999996,12050,743431,61695.518670000005,88444.0
lake-point-park,Lake Point Park,Heflin,Cleburne County,"Cleburne County, AL",AL,USA,18,4.0,33.6472706,-85.6022306,36264,26.67,3400,176324,51860.0,50134.0
north-jasper-park,North Jasper Park,Jasper,Walker County,"Walker County, AL",AL,USA,18,,33.8826856,-87.28966159999999,35503,81.514,3330,171923,51628.52853,46519.0
eagle-disc-golf-course,The Eagle Disc Golf Course,Jasper,Walker County,"Walker County, AL",AL,USA,18,,33.852593,-87.26149620000001,35504,81.514,5260,342415,65097.90875,46519.0
valley-disc-golf-course-0,Valley Junior High Disc Golf Course,Jasper,Walker County,"Walker County, AL",AL,USA,12,,33.826605799999996,-87.1776186,35504,81.514,5260,342415,65097.90875,46519.0
rainbow-city-disc-golf-course,Rainbow City Disc Golf Course,Rainbow City,Etowah County,"Etowah County, AL",AL,USA,18,4.0,33.9384231,-86.0731048,35906,192.41299999999998,4440,244166,54992.342339999996,47872.0
revelation-mountain,Revelation Mountain,Pell City,St. Clair County,"St. Clair County, AL",AL,USA,18,,33.628853799999995,-86.2767995,35125,138.164,4460,205579,46093.946189999995,61973.0
ridge,The Ridge,Springville,St. Clair County,"St. Clair County, AL",AL,USA,18,,33.8129309,-86.4973193,35146,138.164,4620,322554,69816.88312,61973.0
river-course,The River Course,Phenix City,Russell County,"Russell County, AL",AL,USA,18,3.0,32.4706839,-84.99887779999999,36867,90.796,8660,409178,47249.19169,40821.0
tiger-trail-u-w-alabama,The Tiger Trail at U of W. Alabama,Livingston,Sumter County,"Sumter County, AL",AL,USA,18,,32.5950799,-88.18452540000001,35470,14.366,1860,81738,43945.16129,32275.0
av-anderson-park-disc-golf-course,A.V. Anderson Park Disc Golf Course,Sierra Vista,Cochise County,"Cochise County, AZ",AZ,USA,18,3.0,31.541238500000002,-110.2907771,85635,20.480999999999998,15260,825934,54124.11532999999,51171.0
lost-forrest,The Lost Forrest,Huachuca City,Cochise County,"Cochise County, AZ",AZ,USA,9,,31.627870299999998,-110.33396780000001,85616,20.480999999999998,2120,100647,47475.0,51171.0
arizona-snowbowl,Arizona Snowbowl,Flagstaff,Coconino County,"Coconino County, AZ",AZ,USA,18,4.0,35.330886,-111.7103,86001,7.531000000000001,13030,932210,71543.36147,57146.0
mcpherson-park,McPherson Park,Flagstaff,Coconino County,"Coconino County, AZ",AZ,USA,18,3.0,35.2143793,-111.6384045,86001,7.531000000000001,13030,932210,71543.36147,57146.0
northern-arizona-university-disc-golf-course,Northern Arizona University Disc Golf Course,Flagstaff,Coconino County,"Coconino County, AZ",AZ,USA,18,,35.1755585,-111.6589713,86001,7.531000000000001,13030,932210,71543.36147,57146.0
ridge-line-apartments,Ridge Line Disc Golf Course,Flagstaff,Coconino County,"Coconino County, AZ",AZ,USA,9,,35.202774,-111.6584777,86001,7.531000000000001,13030,932210,71543.36147,57146.0
thorpe-park,Thorpe Park,Flagstaff,Coconino County,"Coconino County, AZ",AZ,USA,18,2.0,35.20228529999999,-111.65930449999999,86001,7.531000000000001,13030,932210,71543.36147,57146.0
buffalo-ridge-park,Buffalo Ridge Park,Phoenix,Maricopa County,"Maricopa County, AZ",AZ,USA,27,4.0,33.65981729999999,-112.04593419999999,85022,462.375,23660,1529354,64638.799660000004,71799.0
canyon-trails-dgc,Canyon Trails Disc Golf Course,Goodyear,Maricopa County,"Maricopa County, AZ",AZ,USA,9,,33.4426864,-112.4187396,85338,462.375,25190,1651916,65578.24534,71799.0
coldwater-ranch,Coldwater Ranch,Peoria,Maricopa County,"Maricopa County, AZ",AZ,USA,18,,33.72326939999999,-112.32036509999999,85383,462.375,28140,3205905,113926.9723,71799.0
conocido-park,Conocido Park,Phoenix,Maricopa County,"Maricopa County, AZ",AZ,USA,18,3.0,33.6321135,-112.1330108,85053,462.375,13810,646329,46801.520639999995,71799.0
emerald-park,Emerald Park,Mesa,Maricopa County,"Maricopa County, AZ",AZ,USA,9,3.0,33.388081199999995,-111.79560890000002,85204,462.375,26080,1130743,43356.710119999996,71799.0
fountain-hills-disc-golf-course,Fountain Hills Disc Golf Course,Fountain Hills,Maricopa County,"Maricopa County, AZ",AZ,USA,19,4.0,33.602362,-111.70900400000001,85268,462.375,11510,1358648,118040.6603,71799.0
stripe-show-golf-club,Freedom Disc Golf at Stripe Show Golf Club,Mesa,Maricopa County,"Maricopa County, AZ",AZ,USA,18,,33.3888829,-111.8519247,85210,462.375,17340,734483,42357.7278,71799.0
freestone-park,Freestone Park,Gilbert,Maricopa County,"Maricopa County, AZ",AZ,USA,9,,33.3587464,-111.76849709999999,85234,462.375,22460,1903878,84767.49777,71799.0
los-olivos,Los Olivos,Phoenix,Maricopa County,"Maricopa County, AZ",AZ,USA,9,3.0,33.4971419,-112.0200925,85016,462.375,19130,2139741,111852.6398,71799.0
marbella-vineyards,Marbella Vineyards,Gilbert,Maricopa County,"Maricopa County, AZ",AZ,USA,9,3.0,33.240899,-111.71600520000001,85298,462.375,16120,1844763,114439.3921,71799.0
mckellips-lake,McKellips Lake,Scottsdale,Maricopa County,"Maricopa County, AZ",AZ,USA,3,,33.4529018,-111.9129381,85257,462.375,15350,986894,64292.768729999996,71799.0
vista-del-camino-park,Vista del Camino Park,Phoenix (Scottsdale),Maricopa County,"Maricopa County, AZ",AZ,USA,18,4.0,33.458904600000004,-111.9136439,85257,462.375,15350,986894,64292.768729999996,71799.0
mesquite-grove-disc-golf-course,Mesquite Grove Disc Golf Course,Chandler,Maricopa County,"Maricopa County, AZ",AZ,USA,9,2.0,33.2494817,-111.8266903,85249,462.375,19590,2390428,122022.8688,71799.0
mountain-bridge-community-course,Mountain Bridge Community Course,Mesa,Maricopa County,"Maricopa County, AZ",AZ,USA,9,,33.4482554,-111.64105239999999,85207,462.375,21800,1983918,91005.41284,71799.0
red-mountain-north,Red Mountain - North,"Mesa,",Maricopa County,"Maricopa County, AZ",AZ,USA,18,3.0,33.4748092,-111.677858,85207,462.375,21800,1983918,91005.41284,71799.0
red-mountain-south,Red Mountain - South,Mesa,Maricopa County,"Maricopa County, AZ",AZ,USA,18,3.0,33.4748092,-111.677858,85207,462.375,21800,1983918,91005.41284,71799.0
moeur-park,Papago Disc Golf Course at Moeur Park,Phoenix (Tempe),Maricopa County,"Maricopa County, AZ",AZ,USA,18,4.0,33.4375762,-111.9432553,85282,462.375,25440,1409659,55411.12421,71799.0
paseo-vista-recreation-area,Paseo Vista Recreation Area,Chandler,Maricopa County,"Maricopa County, AZ",AZ,USA,18,3.0,33.2498925,-111.8265268,85286,462.375,20320,2127544,104701.9685,71799.0
queen-creek-disc-golf,Queen Creek Disc Golf,Queen Creek,Maricopa County,"Maricopa County, AZ",AZ,USA,7,,33.2643561,-111.669271,85142,462.375,30450,2535152,83256.22332,71799.0
redline-disc-golf-course,Redline Disc Golf Course,Glendale,Maricopa County,"Maricopa County, AZ",AZ,USA,18,,33.522698999999996,-112.2358688,85303,462.375,13840,566525,40933.88728,71799.0
sundance-park,Sundance Park,Buckeye,Maricopa County,"Maricopa County, AZ",AZ,USA,18,5.0,33.420496,-112.54216299999999,85326,462.375,26570,1330256,50066.08957,71799.0
thunderbird-paseo,Thunderbird-Paseo,Phoenix (Glendale),Maricopa County,"Maricopa County, AZ",AZ,USA,18,2.0,33.607486,-112.1835332,85304,462.375,12470,704743,56515.07618,71799.0
wayne-ranch-disc-golf-course,Wayne Ranch Disc Golf Course,Queen Creek,Maricopa County,"Maricopa County, AZ",AZ,USA,9,,33.2643561,-111.669271,85140,462.375,16850,1065865,63256.08309,71799.0
cactus-flats,Cactus Flats,Kingman,Mohave County,"Mohave County, AZ",AZ,USA,18,,35.270630499999996,-114.030317,86409,15.481,10260,443529,43228.94737,46678.0
cerbat-cliffs-golf-course,Cerbat Cliffs Golf Course,Kingman,Mohave County,"Mohave County, AZ",AZ,USA,18,,35.206641499999996,-114.04226979999999,86401,15.481,10740,613985,57168.063310000005,46678.0
deer-creek-canyon,Deer Creek Canyon at Haulapai Mountain,Kingman,Mohave County,"Mohave County, AZ",AZ,USA,9,,35.185542,-114.00539909999999,86401,15.481,10740,613985,57168.063310000005,46678.0
firefighters-memorial-park,Firefighters Memorial Park,Kingman,Mohave County,"Mohave County, AZ",AZ,USA,9,,35.2153881,-114.030323,86401,15.481,10740,613985,57168.063310000005,46678.0
grand-canyon-caverns-inn-disc-golf-course,Grand Canyon Caverns Inn Disc Golf Course,Peach Springs,Mohave County,"Mohave County, AZ",AZ,USA,9,1.0,35.5290514,-113.4274531,86434,15.481,530,20344,38384.905660000004,46678.0
grand-island-disc-golf-course,Grand Island Disc Golf Course,Lake Havasu,Mohave County,"Mohave County, AZ",AZ,USA,9,2.0,34.4572514,-114.3636753,86403,15.481,7530,397957,52849.535189999995,46678.0
meadview,Meadview,Meadview,Mohave County,"Mohave County, AZ",AZ,USA,9,2.0,36.002155,-114.0684841,86444,15.481,430,19484,45311.62791,46678.0
mohave-valley-community-park-disc-golf-course,Mohave Valley Community Park Disc Golf Course,Mohave Valley,Mohave County,"Mohave County, AZ",AZ,USA,9,,34.8897227,-114.5668446,86440,15.481,2610,119246,45688.122610000006,46678.0
mountainview-mcc,Mountainview at MCC,Bullhead City,Mohave County,"Mohave County, AZ",AZ,USA,9,5.0,35.062560999999995,-114.5848312,86442,15.481,13030,513580,39415.1957,46678.0
riverview-disc-golf-course-0,Riverview Disc Golf Course,Bullhead City,Mohave County,"Mohave County, AZ",AZ,USA,9,3.0,35.062560999999995,-114.5848312,86442,15.481,13030,513580,39415.1957,46678.0
sara-park-discgolfcourse,SARA Park Disc Golf Course,Lake Havasu City,Mohave County,"Mohave County, AZ",AZ,USA,18,,34.4487296,-114.26777150000001,86406,15.481,10640,688458,64704.69925,46678.0
