,id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income
1007,springfield-disc-golf-course-klutho-park,Springfield Disc Golf Course at Klutho Park,Jacksonville ,Florida,32206,18,5.0,30.338015000000002,-81.6574189,no,none,FL,32206,7250,237520,USA,32761.37931034483
1008,sun-n-fun-rv-resort,Sun-N-Fun RV Resort,Sarasota ,Florida,34240,9,,27.338657899999998,-82.4268063,no,none,FL,34240,6530,1018873,USA,156029.55589586525
1009,suncoast-golf-center,Suncoast Golf Center,Sarasota ,Florida,34243,9,,27.4027271,-82.5455474,no,none,FL,34243,15440,1110602,USA,71930.18134715025
1010,sunset-disc-golf-course,Sunset Disc Golf Course,Gulf Breeze ,Florida,32561,18,2.0,30.3571695,-87.1787644,no,none,FL,32561,4500,869899,USA,193310.8888888889
1011,sunset-ridge-disc-golf-course,Sunset Ridge Disc Golf Course,Hudson ,Florida,34667,18,4.0,28.3891406,-82.66152790000001,no,none,FL,34667,15040,723536,USA,48107.44680851064
1012,taylor-park-disc-golf-course,Taylor Park Disc Golf Course,Largo ,Florida,33755,18,4.0,27.9047272,-82.8071192,no,none,FL,33755,12690,648855,USA,51131.205673758865
1013,baptist-college-florida,The Baptist College of Florida,Graceville ,Florida,32440,9,,30.9635127,-85.5050938,no,none,FL,32440,2170,126177,USA,58146.08294930876
1014,bear-compass-lake,The Bear at Compass Lake,Alford ,Florida,32420,18,,30.608656699999997,-85.3848359,no,none,FL,32420,920,39280,USA,42695.65217391304
1015,jet-stream-disc-golf-course-snyder-park-0,The Jet Stream Disc Golf Course at Snyder Park,Fort Lauderdale ,Florida,33315,18,,26.0839984,-80.1476455,no,none,FL,33315,6840,549566,USA,80345.90643274854
1016,lakehawk-lake-sumter-state-college,The LakeHawk at Lake Sumter State College,Leesburg ,Florida,34788,18,4.0,28.827626000000002,-81.79698,no,none,FL,34788,8100,398980,USA,49256.7901234568
1017,magnolia-disc-golf-course,The Magnolia Disc Golf Course,Live Oak ,Florida,32060,18,5.0,30.2869751,-82.9737473,no,none,FL,32060,8110,391084,USA,48222.44143033292
1018,bay-dunes-disc-golf-course,The Monster at Majette Disc Golf Course,Panama City ,Florida,32404,18,,30.245042699999996,-85.52218420000001,no,none,FL,32404,15550,777698,USA,50012.73311897105
1019,under-oaks,Under the Oaks,Parker ,Florida,32404,9,,30.119085700000003,-85.5948865,no,none,FL,32404,15550,777698,USA,50012.73311897105
1020,pine-school,The Pine School,Hope Sound ,Florida,33455,9,,27.051519800000005,-80.14069640000001,no,none,FL,33455,10130,3043675,USA,300461.50049358344
1021,quarry-golf-course,The Quarry Golf Course,Brooksville ,Florida,34601,9,3.0,28.549467600000003,-82.40038990000001,no,none,FL,34601,9380,489817,USA,52219.296375266524
1022,view,The View,Crestview ,Florida,32536,9,,30.722830199999997,-86.58842340000001,no,none,FL,32536,13610,810808,USA,59574.43056576047
1023,way,The Way Disc Golf Course,Pace ,Florida,32571,9,5.0,30.6060135,-87.0736322,no,none,FL,32571,16780,1143295,USA,68134.38617401669
1024,tocobaga-disc-golf-course,Tocobaga Disc Golf Course,St. Petersburg ,Florida,33711,18,4.0,27.710084600000002,-82.6825321,no,none,FL,33711,8960,501260,USA,55944.196428571435
1025,tom-brown-park,Tom Brown Park,Tallahassee ,Florida,32311,24,4.0,30.445484000000004,-84.216059,no,none,FL,32311,10050,756431,USA,75266.76616915425
1026,n-ft-myers-community-park,Tortoise Run Disc Golf Course,North Fort Myers ,Florida,33903,18,3.0,26.6883966,-81.888159,no,none,FL,33903,10400,589302,USA,56663.65384615385
1027,tradewinds-park,Tradewinds Park,Ft. Lauderdale ,Florida,33073,18,4.0,26.277777,-80.1721613,no,none,FL,33073,15510,1005746,USA,64845.00322372663
1028,tradewoods-disc-golf-course,Tradewoods DIsc Golf Course,Coconut Creek ,Florida,33066,18,,26.268402500000004,-80.1712894,no,none,FL,33066,9130,486406,USA,53275.575027382256
1029,trinity-college-florida,Trinity College Florida,Trinity ,Florida,34655,18,,28.1947855,-82.6783121,no,none,FL,34655,21370,1580222,USA,73945.81188582125
1030,university-west-florida,University of West Florida,Pensacola ,Florida,32514,18,,30.5491387,-87.2185862,no,none,FL,32514,19420,1008520,USA,51932.02883625129
1031,usf-riverfront-park,USF Riverfront Park,Tampa ,Florida,33617,18,4.0,28.070173600000004,-82.3787282,no,none,FL,33617,20620,957783,USA,46449.224054316204
1032,valparaiso-glen-argyle,Valparaiso Glen Argyle,Valparaiso ,Florida,32580,9,,30.5051827,-86.49223149999999,no,none,FL,32580,2160,128674,USA,59571.2962962963
1033,pinebrook-park,Wellfield Park,Venice ,Florida,34292,9,5.0,27.102861400000002,-82.4165725,no,none,FL,34292,8190,763783,USA,93257.99755799756
1034,west-delray-regional-park,West Delray Regional Park,Delray Beach ,Florida,33446,18,4.0,26.4539771,-80.2175342,no,none,FL,33446,14170,2567012,USA,181158.22159491887
1035,whispering-pines-park,Whispering Pines Park,Inverness ,Florida,34453,27,2.0,28.845088399999995,-82.347821,no,none,FL,34453,4650,218614,USA,47013.76344086022
1036,wickham-park,Wickham Park,Melbourne ,Florida,32935,22,4.0,28.158637,-80.66196009999999,no,none,FL,32935,20830,953920,USA,45795.48727796448
1037,youth-park-disc-golf,Youth Park Disc Golf,Pinellas Park ,Florida,33781,18,3.0,27.830943599999998,-82.6877977,no,none,FL,33781,12680,528585,USA,41686.5141955836
1038,alexander-park,Alexander Park,Lawrenceville ,Georgia,30044,18,4.0,33.9149176,-84.0043475,no,none,GA,30044,41070,1845116,USA,44926.12612612613
1039,apple-mountain,Apple Mountain,Clarkesville ,Georgia,30523,18,,34.63817589999999,-83.4586868,no,none,GA,30523,5720,384829,USA,67277.7972027972
1040,north-georgiatechnical-college-disc-golf-course,North GeorgiaTechnical College Disc Golf Course,Clarkesville ,Georgia,30523,18,3.0,34.638909399999996,-83.52917420000001,no,none,GA,30523,5720,384829,USA,67277.7972027972
1041,bainbridge-high-school,Bainbridge High School,Bainbridge ,Georgia,39819,9,,30.8859474,-84.4810867,no,none,GA,39819,4090,215137,USA,52600.73349633252
1042,barnsley-gardens-resort,Barnsley Gardens Resort,Adairsville ,Georgia,30103,9,,34.301412299999996,-84.9842842,no,none,GA,30103,6210,334104,USA,53800.966183574885
1043,bill-wood-park,Bill Wood Park,Madison ,Georgia,30650,5,,33.5950677,-83.44357099999999,no,none,GA,30650,5800,472338,USA,81437.58620689654
1044,bobby-brown-park-20-miles-se-elberton-hwy-72-and-bb-park-rd,Bobby Brown Park,Elberton ,Georgia,30635,9,,33.9748437,-82.58508,no,none,GA,30635,6240,275447,USA,44142.147435897445
1045,lake-russell,Lake Russell State Park,Elberton ,Georgia,30635,27,5.0,34.16962,-82.74819959999999,no,none,GA,30635,6240,275447,USA,44142.147435897445
1046,mcwilliams-park,McWilliams Park,Elberton ,Georgia,30635,18,,34.0874377,-82.8325483,no,none,GA,30635,6240,275447,USA,44142.147435897445
1047,bobcat-9,Bobcat 9,Senoia ,Georgia,30276,9,,33.2894362,-84.5251071,no,none,GA,30276,7920,622950,USA,78655.30303030302
1048,boundary-waters,Boundary Waters - One,Douglasville ,Georgia,30135,18,,33.666992799999996,-84.6648199,no,none,GA,30135,30130,1740224,USA,57757.18552937273
1049,boundary-waters-two,Boundary Waters - Two,Douglasville ,Georgia,30135,18,,33.666992799999996,-84.6648199,no,none,GA,30135,30130,1740224,USA,57757.18552937273
1050,deer-lick-park,Deer Lick Park,Douglasville ,Georgia,30135,18,3.0,33.7472957,-84.6845365,no,none,GA,30135,30130,1740224,USA,57757.18552937273
1051,dog-river,Dog River,Douglasville ,Georgia,30135,18,,33.625615,-84.79660770000001,no,none,GA,30135,30130,1740224,USA,57757.18552937273
1052,brickyard-plantation-disc-golf-course,Brickyard Plantation Disc Golf Course,Americus ,Georgia,31709,18,,32.0079612,-84.1112899,no,none,GA,31709,5890,287127,USA,48748.21731748727
1053,central-baptist-church,Central Baptist Church,Americus ,Georgia,31709,18,,32.0808915,-84.1972663,no,none,GA,31709,5890,287127,USA,48748.21731748727
1054,georgia-southwestern-disc-golf-course,Georgia SouthWestern Disc Golf Course,Americus ,Georgia,31709,9,2.0,32.0475959,-84.22042840000002,no,none,GA,31709,5890,287127,USA,48748.21731748727
1055,bryant-commons-dgc,Bryant Commons Disc Golf Course,Hinesville ,Georgia,31313,9,,31.8407336,-81.5920257,no,none,GA,31313,16510,655947,USA,39730.28467595397
1056,eagles-nest-james-brown-park,The Eagles Nest at James Brown Park,Hinesville ,Georgia,31313,9,,31.8460817,-81.57129640000001,no,none,GA,31313,16510,655947,USA,39730.28467595397
1057,statesboro-bulloch-dgc-9,Bulloch Disc Golf Course - Practice 9,Statesboro ,Georgia,30458,9,,32.4768774,-81.74504559999998,no,none,GA,30458,13670,649649,USA,47523.70153621068
1058,bulloch-disc-golf-course,Bulloch Disc Golf Course - Main,Statesboro ,Georgia,30461,18,,32.4768774,-81.74504559999998,no,none,GA,30461,6390,390957,USA,61182.62910798122
1059,camp-woodmont,Camp Woodmont,Cloudland ,Georgia,30731,18,2.0,34.665452,-85.48052,no,none,GA,30731,910,45451,USA,49946.15384615385
1060,central-park-disc-golf-course,Central Park Disc Golf Course,Cumming ,Georgia,30040,18,4.0,34.246551000000004,-84.098139,no,none,GA,30040,33610,3271947,USA,97350.40166617079
1061,central-pines,Central Pines,Warner Robins ,Georgia,31088,27,,32.614203700000004,-83.66449109999999,no,none,GA,31088,24960,1454124,USA,58258.17307692308
1062,lake-joy-schools,Lake Joy Schools,Warner Robins ,Georgia,31088,6,,32.5752543,-83.6947945,no,none,GA,31088,24960,1454124,USA,58258.17307692308
1063,chamblee-church-disc-golf-course,Chamblee Church Disc Golf Course,Chamblee ,Georgia,30341,9,3.0,33.911021399999996,-84.3091666,no,none,GA,30341,14710,1127761,USA,76666.28144119646
1064,chattahoochee-pointe-disc-golf-course-0,Chattahoochee Pointe Disc Golf Course,Suwanee ,Georgia,30024,18,,34.0724915,-84.1180822,no,none,GA,30024,36270,4064514,USA,112062.6964433416
1065,suwanee-creek-disc-golf-course,Suwanee Creek Disc Golf Course,Suwanee ,Georgia,30024,18,,34.0365042,-84.0851964,no,none,GA,30024,36270,4064514,USA,112062.6964433416
1066,claystone-park,Claystone Park,Macon ,Georgia,31220,18,3.0,32.8272218,-83.7743509,no,none,GA,31220,6490,434916,USA,67013.25115562405
1067,cloudland-canyon-state-park,Cloudland Canyon State Park,Rising Fawn ,Georgia,30738,18,3.0,34.839514,-85.4839605,no,none,GA,30738,1480,84319,USA,56972.29729729729
1068,coker-elementary,Coker Elementary,Chatsworth ,Georgia,30705,9,,34.755875700000004,-84.79462779999999,no,none,GA,30705,12600,567686,USA,45054.444444444445
1069,criswell-park,Criswell Park,Monroe ,Georgia,30655,9,3.0,33.7492286,-83.7088829,no,none,GA,30655,11210,680119,USA,60670.7404103479
1070,mathews-park,Mathews Park,Monroe ,Georgia,30655,18,,33.818404799999996,-83.70379870000001,no,none,GA,30655,11210,680119,USA,60670.7404103479
1071,crows-lake,Crow's Lake,Jefferson ,Georgia,30549,18,,34.1051198,-83.5898115,no,none,GA,30549,11350,794136,USA,69967.9295154185
1072,darlington-school-disc-golf-course,Darlington School Disc Golf Course,Rome ,Georgia,30161,9,,34.226080700000004,-85.18356709999999,no,none,GA,30161,13780,811000,USA,58853.410740203195
1073,shannon-disc-golf-course,Shannon Disc Golf Course,Rome ,Georgia,30161,18,,34.3460047,-85.08053029999999,no,none,GA,30161,13780,811000,USA,58853.410740203195
1074,darton-state-college,Darton State College,Albany ,Georgia,31707,9,,31.584005100000002,-84.211027,no,none,GA,31707,10150,425860,USA,41956.65024630541
1075,deerfield-0,Deerfield Disc Golf,Cartersville ,Georgia,30120,20,,34.146930299999994,-84.81254670000001,no,none,GA,30120,18560,1154141,USA,62184.32112068966
1076,/Depot%20Disc%20Golf,Depot Disc Golf Course,Sandersville ,Georgia,31082,18,,32.99922004,-82.81441343,no,none,GA,31082,4230,229805,USA,54327.4231678487
1077,dinglewood-disc-golf,Dinglewood Disc Golf,Columbus ,Georgia,31906,9,3.0,32.470534,-84.970724,no,none,GA,31906,8990,505643,USA,56245.05005561735
1078,double-eagle-air-force-course,Double Eagle (Air Force Course),Fort Gordon ,Georgia,30905,9,5.0,33.4301539,-82.12613929999999,no,none,GA,30905,1840,73152,USA,39756.52173913044
1079,double-eagle-armynavy-course,Double Eagle (Army Course),Fort Gordon ,Georgia,30905,9,5.0,33.4301539,-82.12613929999999,no,none,GA,30905,1840,73152,USA,39756.52173913044
1080,marinenavy-course,Fort Gordon Marine/Navy Disc Golf Course,Fort Gordon ,Georgia,30905,20,,33.419345799999995,-82.13449090000002,no,none,GA,30905,1840,73152,USA,39756.52173913044
1081,dupree-park-0,Dupree Park,Woodstock ,Georgia,30188,18,,34.1047648,-84.4929257,no,none,GA,30188,30790,2533396,USA,82279.83111399805
1082,eagle-creek-clayton,Eagle Creek at Clayton,Clayton ,Georgia,30525,9,3.0,34.8888445,-83.39405179999999,no,none,GA,30525,3780,204511,USA,54103.43915343915
1083,east-georgia-college-disc-golf-course,East Georgia College Disc Golf Course,Swainsboro ,Georgia,30401,18,4.0,32.5971246,-82.34051740000001,no,none,GA,30401,5050,206011,USA,40794.25742574258
1084,east-roswell-park,East Roswell Park,Roswell ,Georgia,30076,18,3.0,34.0006239,-84.29695579999999,no,none,GA,30076,20440,2035378,USA,99578.18003913894
1085,etowah,Etowah Disc Golf Course,Cartersville ,Georgia,30121,18,4.0,34.1612039,-84.7399072,no,none,GA,30121,10000,520721,USA,52072.1
1086,euharlee-elementary-school,Euharlee Elementary School,Euharlee ,Georgia,30145,9,,34.149747600000005,-84.92804170000001,no,none,GA,30145,3420,208792,USA,61050.29239766082
1087,evans-high-school-disc-golf-course,Evans High School Disc Golf Course,Evans ,Georgia,30809,6,,33.5247162,-82.14732940000002,no,none,GA,30809,21800,2079549,USA,95392.15596330275
1088,greenbrier-high-school-disc-golf-course,Greenbrier High School Disc Golf Course,Evans ,Georgia,30809,6,,33.588382700000004,-82.1919286,no,none,GA,30809,21800,2079549,USA,95392.15596330275
1089,patriots-park,Patriots Park Disc Golf Course,Evans ,Georgia,30809,18,4.0,33.5200412,-82.2294541,no,none,GA,30809,21800,2079549,USA,95392.15596330275
1090,riverside-middle-school-disc-golf-course,Riverside Middle School Disc Golf Course,Evans ,Georgia,30809,6,,33.572408200000005,-82.1171251,no,none,GA,30809,21800,2079549,USA,95392.15596330275
1091,fairways-canton-0,Fairways of Canton,Canton ,Georgia,30114,20,,34.2676344,-84.5185681,no,none,GA,30114,24770,1883264,USA,76030.03633427533
1092,feed-gators-dgc,Feed the Gators Disc Golf Course,Warner Robins ,Georgia,31098,9,5.0,32.462982000000004,-83.706523,no,none,GA,31098,1200,46545,USA,38787.5
1093,flat-rock-park-disc-golf-course,Flat Rock Park Disc Golf Course,Columbus ,Georgia,31909,18,4.0,32.5461574,-84.88381770000001,no,none,GA,31909,17050,948626,USA,55637.88856304984
1094,fort-benning-disc-golf-course,Fort Benning Disc Golf Course,Fort Benning ,Georgia,31905,18,5.0,32.359073699999996,-84.94564090000001,no,none,GA,31905,4050,178165,USA,43991.358024691355
1095,russ-pond,Russ Pond,Fort Benning ,Georgia,31905,9,1.0,32.3717574,-84.962491,no,none,GA,31905,4050,178165,USA,43991.358024691355
1096,fort-yargo-state-park,Fort Yargo State Park,Winder ,Georgia,30680,18,3.0,33.968441799999994,-83.7299632,no,none,GA,30680,19620,992680,USA,50595.31090723751
1097,freedom-park-1,Freedom Park,Valdosta ,Georgia,31605,27,4.0,30.9093739,-83.2446723,no,none,GA,31605,9700,581555,USA,59954.1237113402
1098,frog-rock-park,Frog Rock Park,Austell ,Georgia,30106,18,3.0,33.8039031,-84.636166,no,none,GA,30106,10200,420386,USA,41214.3137254902
1099,fulwood-disc-golf-course,Fulwood Disc Golf Course,Tifton ,Georgia,31794,18,,31.460269399999994,-83.50312109999999,no,none,GA,31794,10350,472395,USA,45642.02898550725
1100,ga-veterans-state-park,GA Veterans State Park,Cordele ,Georgia,31015,18,1.0,31.958425,-83.89820999999999,no,none,GA,31015,7080,303641,USA,42887.146892655364
1101,gascoigne-park-disc-golf-course,Gascoigne Park Disc Golf Course,St. Simons Island ,Georgia,31522,9,3.0,31.167468699999997,-81.4104647,no,none,GA,31522,8610,1147091,USA,133227.75842044136
1102,green-valley-disc-golf-course-0,Green Valley Disc Golf Course,Griffin ,Georgia,30224,18,,33.2319889,-84.2187182,no,none,GA,30224,11070,620296,USA,56033.96567299007
1103,howard-peeples-park-course-gum-branch-disc-golf-park,Gum Branch Park Course at Camden Disc Golf Park,Kingsland ,Georgia,31548,18,,30.802055199999998,-81.6347941,no,none,GA,31548,9380,475259,USA,50667.27078891258
1104,hampton-high-school-disc-golf-course,Hampton High School Disc Golf Course,Hampton ,Georgia,30228,9,,33.380144300000005,-84.25556259999999,no,none,GA,30228,21220,986668,USA,46497.078228086706
1105,heritage-point-disc-golf,Heritage Point Disc Golf,Dalton ,Georgia,30720,18,5.0,34.7937685,-84.9411646,no,none,GA,30720,11010,758446,USA,68887.01180744778
1106,herman-c-michael-park,Herman C. Michael Park,Bishop ,Georgia,30621,18,3.0,33.865132,-83.47950290000001,no,none,GA,30621,2420,262900,USA,108636.36363636365
1107,hobbs-farm-park,Hobbs Farm Park,Carrollton ,Georgia,30116,18,5.0,33.59499879999999,-85.077483,no,none,GA,30116,9840,609245,USA,61915.14227642276
1108,honey-creek-disc-golf-course,Honey Creek Disc Golf Course,Waverly ,Georgia,31565,18,,31.0530097,-81.54060059999999,no,none,GA,31565,910,57514,USA,63202.1978021978
1109,hopewell-ms-dgc,Hopewell Middle School Disc Golf Course,Milton ,Georgia,30004,9,,34.1014717,-84.2812593,no,none,GA,30004,29380,4454457,USA,151615.28250510554
1110,northwestern-middle-school,Northwestern Middle School,Milton ,Georgia,30004,6,,34.095893,-84.337553,no,none,GA,30004,29380,4454457,USA,151615.28250510554
1111,wills-park,Wills Park,Alpharetta ,Georgia,30004,18,3.0,34.071378700000004,-84.3110484,no,none,GA,30004,29380,4454457,USA,151615.28250510554
1112,hopkins-park-disc-golf-course,Hopkins Park Disc Golf Course,Powder Springs ,Georgia,30137,6,,33.8595491,-84.683824,no,none,GA,30137,740,36194,USA,48910.81081081081
1113,hunter-memorial-park,Hunter Memorial Park,Douglasville ,Georgia,30134,18,,33.7398239,-84.7706408,no,none,GA,30134,19860,892401,USA,44934.59214501511
1114,hurricane-shoals-park-0,Hurricane Shoals Park,Maysville ,Georgia,30558,9,,34.213766,-83.54304350000001,no,none,GA,30558,2150,106030,USA,49316.27906976744
1115,grove,The Grove,Maysville ,Georgia,30558,9,3.0,34.2840042,-83.5224609,no,none,GA,30558,2150,106030,USA,49316.27906976744
1116,indian-creek-park-disc-golf-course,Indian Creek Park Disc Golf Course,Rutledge ,Georgia,30663,18,3.0,33.6002234,-83.5951917,no,none,GA,30663,1400,84679,USA,60485.0
1117,jp-moseley-park,J.P. Moseley Park,Stockbridge ,Georgia,30281,27,4.0,33.532025899999994,-84.16452650000001,no,none,GA,30281,31560,1554707,USA,49261.94550063371
1118,jack-mattox-recreation-complex,Jack Mattox Recreation Complex,Ringgold ,Georgia,30736,9,3.0,34.9536669,-85.1844097,no,none,GA,30736,17970,1101201,USA,61279.96661101837
1119,jaycee-park-1,Jaycee Park,Tybee Island ,Georgia,31328,9,,32.0177952,-80.84506850000001,no,none,GA,31328,1650,156474,USA,94832.72727272728
1120,jim-warner-memorial-disc-golf-course,Jim Warner Memorial Disc Golf Course,Appling ,Georgia,30802,18,,33.54609,-82.31631540000001,no,none,GA,30802,2800,245850,USA,87803.57142857143
1121,steady-ed-headrick-memorial-disc-golf-course,Steady Ed Headrick Memorial Disc Golf Course,Appling ,Georgia,30802,18,5.0,33.646189,-82.2888378,no,none,GA,30802,2800,245850,USA,87803.57142857143
