,id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income,cityURL,county,latstr,lonstr
5225,north-elementary-school-dgc-0,North Elementary School Disc Golf Course,Lancaster,South Carolina,29720,9,,34.731981,-80.7807566,no,none,SC,29720,21390,1053599,USA,49256.61524076671,Lancaster,Lancaster County,34.731981,-80.7807566
5226,perry-memorial-park,Perry Memorial Park,Aiken,South Carolina,29801,9,1.0,33.5624995,-81.70826290000002,no,none,SC,29801,11260,642106,USA,57025.399644760204,Aiken,Aiken County,33.5624995,-81.70826290000002
5227,usc-aiken,USC Aiken,Aiken,South Carolina,29801,9,2.0,33.5733297,-81.7659598,no,none,SC,29801,11260,642106,USA,57025.399644760204,Aiken,Aiken County,33.5733297,-81.7659598
5228,pim-farms-0,Pim Farms,Darlington,South Carolina,29540,18,,34.4057836,-79.9084435,no,none,SC,29540,2420,110741,USA,45760.74380165289,Darlington,Darlington County,34.4057836,-79.9084435
5229,pisgah-park,Pisgah Park Disc Golf Course,Lexington,South Carolina,29072,18,,33.9604722,-81.2966559,no,none,SC,29072,28100,2493409,USA,88733.41637010676,Lexington,Lexington County,33.9604722,-81.2966559
5230,red-bank-elementary,Red Bank Elementary,Lexington,South Carolina,29073,9,,33.9388945,-81.2283615,no,none,SC,29073,21130,1159010,USA,54851.3961192617,Lexington,Lexington County,33.9388945,-81.2283615
5231,sadlers-creek-state-park,Sadlers Creek State Park,Anderson,South Carolina,29626,9,,34.4236291,-82.8248548,no,none,SC,29626,5600,295844,USA,52829.28571428571,Anderson,Anderson County,34.4236291,-82.8248548
5232,seneca-championship-course-gold-course,Seneca Championship Course at Shaver Rec Center,Seneca,South Carolina,29678,18,,34.6789842,-82.9655299,no,none,SC,29678,9370,457022,USA,48775.02668089649,Seneca,Oconee County,34.6789842,-82.9655299
5233,shaver-recreation-center,Shaver Recreation Center - Original,Seneca,South Carolina,29678,18,3.0,34.6789842,-82.9655299,no,none,SC,29678,9370,457022,USA,48775.02668089649,Seneca,Oconee County,34.6789842,-82.9655299
5234,sertoma-field,Sertoma Field,Walhalla,South Carolina,29691,18,4.0,34.7763168,-83.05717170000001,no,none,SC,29691,4390,198027,USA,45108.65603644648,Walhalla,Oconee County,34.7763168,-83.05717170000001
5235,seven-oaks-disc-golf-course-0,Seven Oaks Disc Golf Course,Columbia,South Carolina,29210,9,,34.0509496,-81.1528543,no,none,SC,29210,16300,606082,USA,37182.94478527608,Columbia,Lexington County,34.0509496,-81.1528543
5236,sawee-outpost-disc-golf,Sewee Outpost Disc Golf,Awendaw,South Carolina,29429,18,,32.929000800000004,-79.71286009999999,no,none,SC,29429,1920,183972,USA,95818.75,Awendaw,Charleston County,32.929000800000004,-79.71286009999999
5237,shaw-air-force-base,Shaw Air Force Base,Shaw AFB,South Carolina,29152,9,,33.968463799999995,-80.48758690000003,no,none,SC,29152,1010,37758,USA,37384.15841584158,Shaw%20AFB,Sumter County,33.968463799999995,-80.48758690000003
5238,shoally-creek-va-du-mar-mcmillan-park,Shoally Creek at Va-Du-Mar McMillan Park,Boiling Springs,South Carolina,29316,18,5.0,35.059062,-81.97023279999998,no,none,SC,29316,13070,717630,USA,54906.65646518745,Boiling%20Springs,Spartanburg County,35.059062,-81.97023279999998
5239,simpsonville-city-park,Simpsonville City Park,Simpsonville,South Carolina,29681,9,3.0,34.7390215,-82.2506011,no,none,SC,29681,27920,2541088,USA,91013.18051575932,Simpsonville,Greenville County,34.7390215,-82.2506011
5240,socastee-recreation-park,Socastee Recreation Park,Myrtle Beach,South Carolina,29588,19,5.0,33.6685474,-79.03345240000002,no,none,SC,29588,22910,1080472,USA,47161.588825840234,Myrtle%20Beach,Horry County,33.6685474,-79.03345240000002
5241,south-east-park,South East Park,Columbia,South Carolina,29209,18,4.0,33.961946999999995,-80.932447,no,none,SC,29209,15990,1048157,USA,65550.78173858661,Columbia,Richland County,33.961946999999995,-80.932447
5242,spring-grove-plantation,Spring Grove Plantation,Moncks Corner,South Carolina,29461,9,,33.0741716,-80.0180465,no,none,SC,29461,18160,989107,USA,54466.24449339207,Moncks%20Corner,Berkeley County,33.0741716,-80.0180465
5243,springdale-elementary-school,Springdale Elementary School,Springdale,South Carolina,29170,9,,33.965208200000006,-81.12174190000002,no,none,SC,29170,10370,534185,USA,51512.53616200578,Springdale,Lexington County,33.965208200000006,-81.12174190000002
5244,springfield-elementary,Springfield Elementary,Fort Mill,South Carolina,29715,9,,35.0532975,-80.93039240000002,no,none,SC,29715,17280,1568003,USA,90740.91435185184,Fort%20Mill,York County,35.0532975,-80.93039240000002
5245,firecracker-fountain-inn-elementary,The Firecracker at Fountain Inn Elementary,Fountain Inn,South Carolina,29644,9,,34.6922872,-82.21107559999999,no,none,SC,29644,9450,535823,USA,56700.84656084656,Fountain%20Inn,Greenville County,34.6922872,-82.21107559999999
5246,moo-timken-community-center,The Moo at Timken Community Center,Cowpens,South Carolina,29330,18,,35.0214567,-81.8091667,no,none,SC,29330,3460,155585,USA,44966.76300578034,Cowpens,Spartanburg County,35.0214567,-81.8091667
5247,pipeline,The Pipeline,Spartanburg,South Carolina,29306,18,4.0,34.9008502,-81.9157734,no,none,SC,29306,6660,320568,USA,48133.33333333333,Spartanburg,Spartanburg County,34.9008502,-81.9157734
5248,sarge-sergeant-jasper-park,The Sarge at Sergeant Jasper Park,Hardeeville,South Carolina,29927,20,3.0,32.3271314,-81.0479343,no,none,SC,29927,3870,186152,USA,48101.29198966408,Hardeeville,Jasper County,32.3271314,-81.0479343
5249,trails-disc-golf-course,The Trails Disc Golf Course,Anderson,South Carolina,29625,18,3.0,34.5376886,-82.6799022,no,none,SC,29625,12520,660210,USA,52732.428115015966,Anderson,Anderson County,34.5376886,-82.6799022
5250,tupelo-bay-disc-golf-course,Tupelo Bay Disc Golf Course,Garden City,South Carolina,29576,9,,33.6021032,-78.996084,no,none,SC,29576,16520,1197035,USA,72459.74576271187,Garden%20City,Horry County,33.6021032,-78.996084
5251,tyger-river-park,Tyger River Park,Duncan,South Carolina,29334,18,4.0,34.871007899999995,-82.10372679999998,no,none,SC,29334,7090,426965,USA,60220.73342736247,Duncan,Spartanburg County,34.871007899999995,-82.10372679999998
5252,upward-sports,Upward Sports,Spartanburg,South Carolina,29301,9,,34.9438887,-82.0591953,no,none,SC,29301,14850,828730,USA,55806.734006734005,Spartanburg,Spartanburg County,34.9438887,-82.0591953
5253,stables-park-disc-golf-course,Warrior Run Disc Golf at Stables Park,Pawleys Island,South Carolina,29585,9,4.0,33.4673091,-79.1218282,no,none,SC,29585,8590,863842,USA,100563.67869615833,Pawleys%20Island,Georgetown County,33.4673091,-79.1218282
5254,williston-pond-disc-golf-course,Williston Pond Disc Golf Course,Williston,South Carolina,29853,9,4.0,33.391396,-81.418048,no,none,SC,29853,2560,108248,USA,42284.375,Williston,Barnwell County,33.391396,-81.418048
5255,woodruff-leisure-center-dgc,Woodruff Leisure Center Disc Golf Course,Woodruff,South Carolina,29388,18,5.0,34.7452735,-82.0114822,no,none,SC,29388,6650,377660,USA,56790.97744360902,Woodruff,Spartanburg County,34.7452735,-82.0114822
5256,woodward-park,Woodward Park,Camden,South Carolina,29020,18,2.0,34.2500881,-80.6267946,no,none,SC,29020,10140,579029,USA,57103.4516765286,Camden,Kershaw County,34.2500881,-80.6267946
5257,angostura-disc-golf-course,Angostura Disc Golf Course,Hot Springs,South Dakota,57747,9,,43.424134,-103.502071,no,none,SD,57747,2790,153036,USA,54851.61290322581,Hot%20Springs,Fall River County,43.424134,-103.502071
5258,arlington-city-park,Arlington City Park,Arlington,South Dakota,57212,10,,44.3655901,-97.1347369,no,none,SD,57212,1020,73742,USA,72296.07843137256,Arlington,Kingsbury County,44.3655901,-97.1347369
5259,lake-poinsett-disc-golf-course,Lake Poinsett State Rec. Area Disc Golf Course,Arlington,South Dakota,57212,9,,44.5342706,-97.0842681,no,none,SD,57212,1020,73742,USA,72296.07843137256,Arlington,Brookings County,44.5342706,-97.0842681
5260,armour-city-park,Armour City Park,Armour,South Dakota,57313,9,,43.3168944,-98.3465678,no,none,SD,57313,520,29368,USA,56476.92307692308,Armour,Douglas County,43.3168944,-98.3465678
5261,baltic-heights-disc-golf,Baltic Heights Disc Golf,Baltic,South Dakota,57003,9,,43.7633663,-96.7307846,no,none,SD,57003,950,73036,USA,76880.0,Baltic,Minnehaha County,43.7633663,-96.7307846
5262,barstow-park-disc-golf,Barstow Park Disc Golf,Vermillion,South Dakota,57069,9,,42.7855981,-96.9417133,no,none,SD,57069,4350,254703,USA,58552.41379310345,Vermillion,Clay County,42.7855981,-96.9417133
5263,baughman-belatti-park-disc-golf-course,Baughman-Belatti Park Disc Golf Course,Madison,South Dakota,57042,9,,44.0059521,-97.0961165,no,none,SD,57042,3940,254531,USA,64601.77664974619,Madison,Lake County,44.0059521,-97.0961165
5264,lake-herman-disc-golf-course,Lake Herman State Park Disc Golf Course,Madison,South Dakota,57042,9,,43.991709,-97.165109,no,none,SD,57042,3940,254531,USA,64601.77664974619,Madison,Lake County,43.991709,-97.165109
5265,big-sioux-disc-golf-course,Big Sioux State Rec Area Disc Golf Course,Brandon,South Dakota,57005,18,2.0,43.5745509,-96.5963458,no,none,SD,57005,5800,499827,USA,86177.06896551725,Brandon,Minnehaha County,43.5745509,-96.5963458
5266,pioneer-park-2,Pioneer Park,Brandon,South Dakota,57005,9,,43.5972304,-96.5643266,no,none,SD,57005,5800,499827,USA,86177.06896551725,Brandon,Minnehaha County,43.5972304,-96.5643266
5267,bruce-disc-golf-course,Bruce Disc Golf Course,Bruce,South Dakota,57220,9,,44.4382336,-96.8919481,no,none,SD,57220,370,27788,USA,75102.70270270269,Bruce,Brookings County,44.4382336,-96.8919481
5268,oakwood-lakes-state-park-disc-golf-course,Oakwood Lakes State Park Disc Golf Course,Bruce,South Dakota,57220,9,3.0,44.4560958,-96.9977321,no,none,SD,57220,370,27788,USA,75102.70270270269,Bruce,Brookings County,44.4560958,-96.9977321
5269,buffalo-ridge-resort-disc-golf-course,Buffalo Ridge Resort Disc Golf Course,Gary,South Dakota,57237,9,,44.7956123,-96.4553527,no,none,SD,57237,300,21687,USA,72290.0,Gary,Deuel County,44.7956123,-96.4553527
5270,center-nation-disc-golf,Center of the Nation Disc Golf,Belle Fourche,South Dakota,57717,18,4.0,44.6751291,-103.8545571,no,none,SD,57717,3800,199543,USA,52511.31578947368,Belle%20Fourche,Butte County,44.6751291,-103.8545571
5271,chautauqua-park-disc-golf-course,Chautauqua Park Disc Golf Course,Canton,South Dakota,57013,9,,43.98025120000001,-97.0600596,no,none,SD,57013,2150,149627,USA,69593.95348837209,Canton,Lake County,43.98025120000001,-97.0600596
5272,cottonwood-park-disc-golf-course,Cottonwood Park Disc Golf Course,Yankton,South Dakota,57078,9,,42.8888296,-97.3894965,no,none,SD,57078,9330,587193,USA,62936.01286173634,Yankton,Yankton County,42.8888296,-97.3894965
5273,fantle-memorial-park,Fantle Memorial Park,Yankton,South Dakota,57078,18,3.0,42.8888296,-97.3894965,no,none,SD,57078,9330,587193,USA,62936.01286173634,Yankton,Yankton County,42.8888296,-97.3894965
5274,gavins-point-disc-golf-course,Gavins Point Disc Golf Course at Lewis and Clark State Rec. Area,Yankton,South Dakota,57078,18,4.0,42.867731,-97.5217225,no,none,SD,57078,9330,587193,USA,62936.01286173634,Yankton,Yankton County,42.867731,-97.5217225
5275,pierson-ranch-disc-golf-course,Pierson Ranch State Rec. Area Disc Golf Course,Yankton,South Dakota,57078,9,3.0,42.8731891,-97.4854752,no,none,SD,57078,9330,587193,USA,62936.01286173634,Yankton,Yankton County,42.8731891,-97.4854752
5276,river-run-hideout,River Run Hideout,Yankton,South Dakota,57078,18,,42.8681806,-97.3917551,no,none,SD,57078,9330,587193,USA,62936.01286173634,Yankton,Yankton County,42.8681806,-97.3917551
5277,riverside-park-disc-golf-course-4,Riverside Park Disc Golf Course,Yankton,South Dakota,57078,9,,42.8665786,-97.3876411,no,none,SD,57078,9330,587193,USA,62936.01286173634,Yankton,Yankton County,42.8665786,-97.3876411
5278,crystal-park-dgc,Crystal Park Disc Golf Course,Miller,South Dakota,57362,9,,44.5234784,-98.9919515,no,none,SD,57362,940,59905,USA,63728.72340425533,Miller,Hand County,44.5234784,-98.9919515
5279,lake-louise-rec-area-disc-golf-course,Lake Louise Rec Area Disc Golf Course,Miller,South Dakota,57362,9,,44.6200199,-99.1404855,no,none,SD,57362,940,59905,USA,63728.72340425533,Miller,Hand County,44.6200199,-99.1404855
5280,dimock-city-park,Dimock City Park,Dimock,South Dakota,57331,9,,43.47415170000001,-97.9856277,no,none,SD,57331,230,12946,USA,56286.95652173913,Dimock,Hutchinson County,43.47415170000001,-97.9856277
5281,douglas-schools-disc-golf-aboretum,Douglas Schools Disc Golf Aboretum,Box Elder,South Dakota,57719,9,,44.1346263,-103.0656283,no,none,SD,57719,8340,541140,USA,64884.89208633094,Box%20Elder,Pennington County,44.1346263,-103.0656283
5282,dry-run-creek-disc-golf-course,Dry Run Creek Disc Golf Course,Mitchell,South Dakota,57301,18,3.0,43.70576079999999,-98.0189134,no,none,SD,57301,8990,576661,USA,64144.71635150168,Mitchell,Davison County,43.70576079999999,-98.0189134
5283,kiwanis-woodlot-park,Kiwanis Woodlot Park,Mitchell,South Dakota,57301,9,,43.7333749,-98.0307093,no,none,SD,57301,8990,576661,USA,64144.71635150168,Mitchell,Davison County,43.7333749,-98.0307093
5284,elk-run-disc-golf-course,Elk Run Disc Golf Course,Elk Point,South Dakota,57025,18,,42.6781524,-96.6739214,no,none,SD,57025,1350,102662,USA,76045.92592592591,Elk%20Point,Union County,42.6781524,-96.6739214
5285,ellsworth-afb-disc-golf-course,Ellsworth AFB Disc Golf Course,Ellsworth Air Force Base,South Dakota,57706,18,,44.140562,-103.078985,no,none,SD,57706,1060,33753,USA,31842.452830188682,Ellsworth%20Air%20Force%20Base,Meade County,44.140562,-103.078985
5286,estelline-city-park,Estelline City Park,Estelline,South Dakota,57234,9,,44.5725201,-96.9020949,no,none,SD,57234,550,34926,USA,63501.81818181818,Estelline,Hamlin County,44.5725201,-96.9020949
5287,george-s-mickelson-middle-school,George S Mickelson Middle School,Brookings,South Dakota,57006,9,,44.293396,-96.7761512,no,none,SD,57006,10070,700174,USA,69530.68520357498,Brookings,Brookings County,44.293396,-96.7761512
5288,larson-park,Larson Park,Brookings,South Dakota,57006,20,2.0,44.3044427,-96.7651249,no,none,SD,57006,10070,700174,USA,69530.68520357498,Brookings,Brookings County,44.3044427,-96.7651249
5289,sdsu-disc-golf-course,SDSU Disc Golf Course,Brookings,South Dakota,57006,9,,44.3181123,-96.774053,no,none,SD,57006,10070,700174,USA,69530.68520357498,Brookings,Brookings County,44.3181123,-96.774053
5290,gregory-city-park,Gregory City Park,Gregory,South Dakota,57533,9,,43.23963010000001,-99.4335664,no,none,SD,57533,860,42383,USA,49282.55813953489,Gregory,Gregory County,43.23963010000001,-99.4335664
5291,hart-ranch,Hart Ranch Camping Resort,Rapid City,South Dakota,57702,9,,43.9617139,-103.2134737,no,none,SD,57702,16800,1554844,USA,92550.23809523806,Rapid%20City,Pennington County,43.9617139,-103.2134737
5292,jackson-park,Jackson Park,Rapid City,South Dakota,57702,18,4.0,44.06879489999999,-103.2680548,no,none,SD,57702,16800,1554844,USA,92550.23809523806,Rapid%20City,Pennington County,44.06879489999999,-103.2680548
5293,omaha-park-disc-golf-course,Omaha Park Disc Golf Course,Rapid City,South Dakota,57702,9,,44.0704752,-103.2670693,no,none,SD,57702,16800,1554844,USA,92550.23809523806,Rapid%20City,Pennington County,44.0704752,-103.2670693
5294,hartford-beach-disc-golf-course,Hartford Beach Disc Golf Course,Milbank,South Dakota,57252,9,,45.3994352,-96.6728973,no,none,SD,57252,2330,150935,USA,64778.969957081536,Milbank,Roberts County,45.3994352,-96.6728973
5295,pribyl-park-dgc,Pribyl Park Disc Golf Course,Milbank,South Dakota,57252,9,,45.2085157,-96.6347436,no,none,SD,57252,2330,150935,USA,64778.969957081536,Milbank,Grant County,45.2085157,-96.6347436
5296,iron-nation-south,Iron Nation South,Lower Brule,South Dakota,57548,9,,44.0748794,-99.5800809,no,none,SD,57548,410,11887,USA,28992.682926829268,Lower%20Brule,Lyman County,44.0748794,-99.5800809
5297,jackson-crossing-disc-golf,Jackson Crossing Disc Golf,Watertown,South Dakota,57201,9,,44.91147700000001,-97.1264535,no,none,SD,57201,12590,875099,USA,69507.46624305003,Watertown,Codington County,44.91147700000001,-97.1264535
5298,watertown-slumberland-disc-golf-course,Watertown Slumberland Disc Golf Course,Watertown,South Dakota,57201,18,,44.91147700000001,-97.1264535,no,none,SD,57201,12590,875099,USA,69507.46624305003,Watertown,Codington County,44.91147700000001,-97.1264535
5299,lacroix-disc-golf-course,Lacroix Disc Golf Course,Rapid City,South Dakota,57701,12,,44.0463242,-103.1986949,no,none,SD,57701,21100,1043923,USA,49475.02369668246,Rapid%20City,Pennington County,44.0463242,-103.1986949
5300,lacroix-disc-golf-course-0,Lacroix Disc Golf Course,Rapid City,South Dakota,57701,12,,44.0463242,-103.1986949,no,none,SD,57701,21100,1043923,USA,49475.02369668246,Rapid%20City,Pennington County,44.0463242,-103.1986949
5301,lake-preston-park,Lake Preston Park,Lake Preston,South Dakota,57249,9,,44.3597031,-97.3702011,no,none,SD,57249,500,30288,USA,60576.0,Lake%20Preston,Kingsbury County,44.3597031,-97.3702011
5302,left-tailrace-disc-golf-course,Left Tailrace Disc Golf Course,Fort Thompson,South Dakota,57339,9,,44.0410281,-99.4408324,no,none,SD,57339,430,12746,USA,29641.86046511628,Fort%20Thompson,Lyman County,44.0410281,-99.4408324
5303,melgaard-park,Melgaard Park,Aberdeen,South Dakota,57401,9,,45.4470498,-98.47772109999998,no,none,SD,57401,15450,1037810,USA,67172.16828478964,Aberdeen,Brown County,45.4470498,-98.47772109999998
5304,presentation-college-disc-golf-course,Presentation College Disc Golf Course,Aberdeen,South Dakota,57401,9,,45.48312670000001,-98.4909356,no,none,SD,57401,15450,1037810,USA,67172.16828478964,Aberdeen,Brown County,45.48312670000001,-98.4909356
5305,richmond-lake,Richmond Lake State Rec. Area,Aberdeen,South Dakota,57401,18,3.0,45.540302,-98.6165641,no,none,SD,57401,15450,1037810,USA,67172.16828478964,Aberdeen,Brown County,45.540302,-98.6165641
5306,memorial-park-6,Memorial Park,Huron,South Dakota,57350,9,,44.367863,-98.1953276,no,none,SD,57350,7170,396748,USA,55334.449093444906,Huron,Beadle County,44.367863,-98.1953276
5307,oahe-downstream-powerhouse,Oahe Downstream Powerhouse,Fort Pierre,South Dakota,57532,18,4.0,44.4381759,-100.3890818,no,none,SD,57532,1480,107736,USA,72794.59459459459,Fort%20Pierre,Stanley County,44.4381759,-100.3890818
5308,pageant-hill,Pageant Hill,Custer,South Dakota,57730,18,4.0,43.7636426,-103.5918746,no,none,SD,57730,2690,182471,USA,67833.08550185875,Custer,Custer County,43.7636426,-103.5918746
5309,pollock-sports-complex,Pollock Sports Complex,Pollock,South Dakota,57648,9,,45.90138320000001,-100.2884568,no,none,SD,57648,160,10427,USA,65168.75,Pollock,Campbell County,45.90138320000001,-100.2884568
5310,presho-disc-golf-course,Presho Disc Golf Course,Presho,South Dakota,57568,9,,43.9056926,-100.0603849,no,none,SD,57568,330,19568,USA,59296.969696969696,Presho,Lyman County,43.9056926,-100.0603849
5311,redfield-city-park,Redfield City Park,Redfield,South Dakota,57469,9,,44.8800152,-98.5230467,no,none,SD,57469,1480,85896,USA,58037.83783783784,Redfield,Spink County,44.8800152,-98.5230467
5312,riverfront-disc-golf-course,Riverfront Disc Golf Course,Mobridge,South Dakota,57601,18,,45.54138620000001,-100.4494752,no,none,SD,57601,1820,100738,USA,55350.549450549435,Mobridge,Walworth County,45.54138620000001,-100.4494752
5313,roy-lake-disc-golf-course,Roy Lake Disc Golf Course,Lake City,South Dakota,57247,9,,45.7096731,-97.44857009999998,no,none,SD,57247,160,13248,USA,82800.0,Lake%20City,Marshall County,45.7096731,-97.44857009999998
5314,screamin-eagle-disc-golf-course,Screamin' Eagle Disc Golf Course,Irene,South Dakota,57037,9,,43.0834535,-97.1570149,no,none,SD,57037,430,22294,USA,51846.51162790697,Irene,Turner County,43.0834535,-97.1570149
5315,south-park-1,South Park,Platte,South Dakota,57369,9,,43.3810445,-98.8433065,no,none,SD,57369,1110,76655,USA,69058.55855855856,Platte,Charles Mix County,43.3810445,-98.8433065
5316,southeast-tech-disc-golf-course,Southeast Tech Disc Golf Course,Sioux Falls,South Dakota,57107,9,,43.57045120000001,-96.7794356,no,none,SD,57107,5430,321419,USA,59193.18600368325,Sioux%20Falls,Minnehaha County,43.57045120000001,-96.7794356
5317,spearfish-canyon-disc-golf-course,Spearfish Canyon Disc Golf Course,Spearfish,South Dakota,57783,27,4.0,44.4747089,-103.8511942,no,none,SD,57783,7900,575229,USA,72813.79746835443,Spearfish,Lawrence County,44.4747089,-103.8511942
5318,spencer-park-0,Spencer Park,Sioux Falls,South Dakota,57105,9,,43.5117168,-96.7179595,no,none,SD,57105,11370,1033121,USA,90863.76429199649,Sioux%20Falls,Minnehaha County,43.5117168,-96.7179595
5319,steamboat-park,Steamboat Park,Pierre,South Dakota,57501,18,3.0,44.3696804,-100.3641762,no,none,SD,57501,8350,560661,USA,67145.02994011977,Pierre,Hughes County,44.3696804,-100.3641762
5320,sturgis-disc-golf-course,Sturgis Disc Golf Course,Sturgis,South Dakota,57785,9,,44.3953966,-103.5864491,no,none,SD,57785,4670,282792,USA,60555.03211991434,Sturgis,Lawrence County,44.3953966,-103.5864491
5321,tomar-park,Tomar Park,Sioux Falls,South Dakota,57104,9,,43.5090793,-96.7258318,no,none,SD,57104,15470,834802,USA,53962.63736263736,Sioux%20Falls,Minnehaha County,43.5090793,-96.7258318
5322,tornado-alley-disc-golf-course,Tornado Alley Disc Golf Course,Centerville,South Dakota,57014,9,,43.119816,-96.9551356,no,none,SD,57014,650,39793,USA,61220.0,Centerville,Turner County,43.119816,-96.9551356
5323,turtle-creek-disc-golf-course,Turtle Creek Disc Golf Course,Hartford,South Dakota,57033,9,,43.6204799,-96.9414143,no,none,SD,57033,2630,212625,USA,80846.00760456275,Hartford,Minnehaha County,43.6204799,-96.9414143
5324,tuthill-park,Tuthill Park,Sioux Falls,South Dakota,57103,18,3.0,43.5131455,-96.7089317,no,none,SD,57103,18800,1206098,USA,64154.148936170204,Sioux%20Falls,Minnehaha County,43.5131455,-96.7089317
5325,tyndall-city-park-disc-golf-course,Tyndall City Park Disc Golf Course,Tyndall,South Dakota,57066,9,,42.9933296,-97.8628464,no,none,SD,57066,700,41887,USA,59838.571428571435,Tyndall,Bon Homme County,42.9933296,-97.8628464
5326,volga-city-park-disc-golf-course,Volga City Park Disc Golf Course,Volga,South Dakota,57071,9,,44.323058,-96.929398,no,none,SD,57071,1470,99858,USA,67930.61224489796,Volga,Brookings County,44.323058,-96.929398
5327,wagner-disc-golf-course,Wagner Disc Golf Course,Wagner,South Dakota,57380,9,,43.0806807,-98.3127508,no,none,SD,57380,1220,58961,USA,48328.688524590165,Wagner,Charles Mix County,43.0806807,-98.3127508
5328,watchdog-disc-golf-course,Watchdog Disc Golf Course,Beresford,South Dakota,57004,9,,43.119816,-96.9551356,no,none,SD,57004,1660,114653,USA,69068.07228915663,Beresford,Turner County,43.119816,-96.9551356
5329,winner-disc-golf-course,Winner Disc Golf Course,Winner,South Dakota,57580,6,,43.3737472,-99.8681533,no,none,SD,57580,1920,111458,USA,58051.04166666666,Winner,Tripp County,43.3737472,-99.8681533
5330,worthing-disc-golf-course,Worthing Disc Golf Course,Worthing,South Dakota,57077,9,,43.5090793,-96.7258318,no,none,SD,57077,680,43394,USA,63814.70588235294,Worthing,Minnehaha County,43.5090793,-96.7258318
5331,arlington-sports-plex, S.Y. Wilson Arlington Sports Complex,Arlington,Tennessee,38002,18,,35.27692120000001,-89.684559,no,none,TN,38002,19310,1707554,USA,88428.48265147592,Arlington,Shelby County,35.27692120000001,-89.684559
5332,9-top-pumpkin-patch,9 On Top at the Pumpkin Patch,Signal Mountain,Tennessee,37377,9,,35.153516700000004,-85.3182462,no,none,TN,37377,7410,1034032,USA,139545.4790823212,Signal%20Mountain,Hamilton County,35.153516700000004,-85.3182462
5333,admiral-farragut-park,Admiral Farragut Park,Knoxville,Tennessee,37922,9,3.0,35.8529955,-84.0875416,no,none,TN,37922,17740,2509846,USA,141479.4813979707,Knoxville,Knox County,35.8529955,-84.0875416
5334,airport-park-disc-golf-course,Airport Park Disc Golf Course,Clarksville,Tennessee,37042,9,2.0,36.6269624,-87.4206574,no,none,TN,37042,34590,1370114,USA,39610.118531367436,Clarksville,Montgomery County,36.6269624,-87.4206574
5335,american-legion-disc-golf-course,American Legion Disc Golf Course - Post 13,Maryvile,Tennessee,37803,9,,35.7530403,-83.92658990000002,no,none,TN,37803,15010,1056173,USA,70364.62358427714,Maryvile,Blount County,35.7530403,-83.92658990000002
5336,arrow-lake-foundation-disc-golf-course,Arrow Lake Foundation Disc Golf Course,Mt Pleasant,Tennessee,38474,9,,35.4984648,-87.1840819,no,none,TN,38474,3530,165090,USA,46767.70538243626,Mt%20Pleasant,Maury County,35.4984648,-87.1840819
5337,athens-regional-park-disc-golf-course,Athens Regional Park Disc Golf Course,Athens,Tennessee,37303,18,3.0,35.45684489999999,-84.6407942,no,none,TN,37303,10540,525268,USA,49835.67362428843,Athens,McMinn County,35.45684489999999,-84.6407942
5338,baggenstoss-farms,Baggenstoss Farms,Tracy City,Tennessee,37387,9,,35.3032801,-85.7708188,no,none,TN,37387,1570,63502,USA,40447.133757961776,Tracy%20City,Grundy County,35.3032801,-85.7708188
5339,tracy-city-elementary-school,Tracy City Elementary School,Tracy City,Tennessee,37387,9,,35.25574620000001,-85.74931490000002,no,none,TN,37387,1570,63502,USA,40447.133757961776,Tracy%20City,Grundy County,35.25574620000001,-85.74931490000002
5340,barfield-crescent-park,Barfield Crescent Park,Murfreesboro,Tennessee,37130,18,3.0,35.78643779999999,-86.4161243,no,none,TN,37130,25970,1385683,USA,53357.065845206016,Murfreesboro,Rutherford County,35.78643779999999,-86.4161243
5341,big-cypress-tree-dgc,Big Cypress Tree Disc Golf,Greenfield,Tennessee,38230,12,,36.2023487,-88.889877,no,none,TN,38230,1390,64136,USA,46141.00719424461,Greenfield,Weakley County,36.2023487,-88.889877
5342,borden-park,Borden Park - Eagle's Nest Rotary Disc Golf Course,Kingsport,Tennessee,37664,18,3.0,36.5332771,-82.5409038,no,none,TN,37664,12760,828902,USA,64960.971786833856,Kingsport,Sullivan County,36.5332771,-82.5409038
5343,broken-still,Broken Still,Lyles,Tennessee,37098,20,,35.9254302,-87.33443299999998,no,none,TN,37098,2320,98814,USA,42592.24137931033,Lyles,Hickman County,35.9254302,-87.33443299999998
5344,bud-hill-original,Bud Hill - Original,Memphis,Tennessee,38127,18,,35.232408,-90.06291999999998,no,none,TN,38127,17160,467394,USA,27237.412587412593,Memphis,Shelby County,35.232408,-90.06291999999998
5345,bud-hill-ridge,Bud Hill - Ridge,Memphis,Tennessee,38127,18,,35.232408,-90.06291999999998,no,none,TN,38127,17160,467394,USA,27237.412587412593,Memphis,Shelby County,35.232408,-90.06291999999998
5346,burde-ridge,Burde Ridge,Woodbury,Tennessee,37190,22,5.0,35.855932,-86.0362339,no,none,TN,37190,3900,187992,USA,48203.076923076915,Woodbury,Cannon County,35.855932,-86.0362339
5347,burns-park,Burns Park,Kingston Springs,Tennessee,37082,9,4.0,36.1021684,-87.108407,no,none,TN,37082,3090,222061,USA,71864.40129449838,Kingston%20Springs,Cheatham County,36.1021684,-87.108407
